plot,New_Source,New_Pedigree,Old_Pedigree,Old_Source,Shared,New_Family,Tester,Pass,Range,Group.1,Rep,Date.Time,Harvest.Sequence,Stand.Count,GreenSnap,Stand.Count_2019GXE&Old&New&PedigreeUpdated,GreenSnap_2019GXE&Old&New&PedigreeUpdated,canopy_cover,Weight,Moisture,Test.Weight,yield_originaal_moisture,yield_dry,yield_standard,yield_standard_bu,yield_dry_gm,dry_matter/plant(kg),Ear_Leaf_Length (cm),Ear_Leaf_Width (cm),Ear_Leaf_Area (cm^2),Ear_Height (cm),Plant_Height (cm),Ear_Leaf_N,Total_Leaf_N,AnthesisGDD,SilkingGDD,TLA (m2),epd,ear_leaf_weight (g),Root Lodging,Stalk Lodging,LAI,BLUE_2019702dronemean,BLUE_STD_2019702dronemean,GREEN_2019702dronemean,GREEN_STD_2019702dronemean,NDVI_2019702dronemean,NDVI_STD_2019702dronemean,NIR_2019702dronemean,NIR_STD_2019702dronemean,RED_2019702dronemean,RED_STD_2019702dronemean,RED_EDGE_2019702dronemean,RED_EDGE_STD_2019702dronemean,BLUE_2019715dronemean,BLUE_STD_2019715dronemean,GREEN_2019715dronemean,GREEN_STD_2019715dronemean,NDVI_2019715dronemean,NDVI_STD_2019715dronemean,NIR_2019715dronemean,NIR_STD_2019715dronemean,RED_2019715dronemean,RED_STD_2019715dronemean,RED_EDGE_2019715dronemean,RED_EDGE_STD_2019715dronemean,BLUE_2019728dronemean,BLUE_STD_2019728dronemean,GREEN_2019728dronemean,GREEN_STD_2019728dronemean,NDVI_2019728dronemean,NDVI_STD_2019728dronemean,NIR_2019728dronemean,NIR_STD_2019728dronemean,RED_2019728dronemean,RED_STD_2019728dronemean,RED_EDGE_2019728dronemean,RED_EDGE_STD_2019728dronemean,BLUE_2019812dronemean,BLUE_STD_2019812dronemean,GREEN_2019812dronemean,GREEN_STD_2019812dronemean,NDVI_2019812dronemean,NDVI_STD_2019812dronemean,NIR_2019812dronemean,NIR_STD_2019812dronemean,RED_2019812dronemean,RED_STD_2019812dronemean,RED_EDGE_2019812dronemean,RED_EDGE_STD_2019812dronemean,BLUE_2019902dronemean,BLUE_STD_2019902dronemean,GREEN_2019902dronemean,GREEN_STD_2019902dronemean,NDVI_2019902dronemean,NDVI_STD_2019902dronemean,NIR_2019902dronemean,NIR_STD_2019902dronemean,RED_2019902dronemean,RED_STD_2019902dronemean,RED_EDGE_2019902dronemean,RED_EDGE_STD_2019902dronemean,BLUE_2019912dronemean,BLUE_STD_2019912dronemean,GREEN_2019912dronemean,GREEN_STD_2019912dronemean,NDVI_2019912dronemean,NDVI_STD_2019912dronemean,NIR_2019912dronemean,NIR_STD_2019912dronemean,RED_2019912dronemean,RED_STD_2019912dronemean,RED_EDGE_2019912dronemean,RED_EDGE_STD_2019912dronemean,2019-07-02 00:00:00,2019-07-15 00:00:00,2019-07-28 00:00:00,2019-08-12 00:00:00,2019-09-02 00:00:00,2019-09-11 00:00:00
MIH119_2138,WIPV17/30669,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0164/PHT69,WIPV17/30670,,Mo44_PHW65,PHT69,7,15,2138,2,43786.472916666666,99,77.0,0.0,69,0,0.8824452079999999,19.38,23.6,56.1,7674.48,5863.30272,6938.81978698225,123.68662721893493,555.201850806654,0.42399916363636364,92.25,8.95,619.228125,123.0,232.5,13.0,18.5,1227.5,1270.2,0.547542377513154,76.98,7.1,0,2,3.696955454203322,0.054437868143033696,0.014030159094649268,0.100147318538126,0.016793315890010437,0.596818489462248,0.08968837227137795,0.38796348736853403,0.029584572891420653,0.09939968216901153,0.029126093185813627,0.19723943120983453,0.023974348604881478,0.02973103882226596,0.012224153659128467,0.07077218561648273,0.01895899657753773,0.8292814212508838,0.08587191325118516,0.4674871257312732,0.0608577857185769,0.04357571053251211,0.023984537173250765,0.14393335911990746,0.028430811840144492,0.0203873275289132,0.009715992789592082,0.04966399786675108,0.020230045784156773,0.9051301322348321,0.03657173415047498,0.4941432352055285,0.08490188188059056,0.0249061599578188,0.01123191334224504,0.1076929128259351,0.03504660906773017,0.02276375715724244,0.007347025389116341,0.0548605288129779,0.018242953107341597,0.8636859896548202,0.029841344114547988,0.4810203875394715,0.09170639605017568,0.03499481761017915,0.009522726883764578,0.12251375716737142,0.035581535697997095,0.032676219601173215,0.014032366405692227,0.07960569302213552,0.033294258366471194,0.8469926893361782,0.03360401227727088,0.579784686308499,0.12284004045577186,0.04579630146009208,0.02079928803170343,0.1712802116196954,0.06121636568610114,0.03450533272208352,0.011668031276610695,0.08046100075596464,0.026824457156436513,0.8155148906208836,0.03807282796406931,0.4809871995924325,0.0905702062191403,0.05004472743216145,0.017686549246678503,0.15409396004355597,0.04547276078037605,40.25349215991832,73.96790239987565,83.39648239081684,84.21995241645863,82.49650108768657,84.23545873467033
MIH119_2139,WIPV18/30664,Mo44_PHW65_0163/PHT69,Mo44_PHW65_0163/PHT69,WIPV17/30669,1.0,Mo44_PHW65,PHT69,6,15,2139,2,43786.467361111114,88,81.0,0.0,77,0,0.937581167,23.26,24.9,55.0,9210.96,6917.43096,8186.30882840237,148.8419786982249,655.018281542736,0.47552485555555557,87.75,9.05,595.6031250000001,115.0,220.5,12.5,18.0,1192.25,1293.55,0.522488851130051,76.6210526315789,7.1,1,2,3.9368162311054156,0.053206280760878084,0.014375843177979932,0.09610580473892584,0.016977469080827357,0.6042016866506469,0.09478702272211212,0.38256535032314065,0.03062742240674022,0.0960140647644209,0.030054233105652157,0.19024669089382332,0.024027095262346445,0.026000495547128667,0.007799458843199461,0.06591311533083306,0.015132605695791054,0.8674610054404013,0.03784146953957881,0.4941736366594651,0.06503368297476983,0.03471252343968138,0.009503090979057476,0.1372411512116366,0.024600747299584738,0.019942776404949156,0.008968252609368284,0.049008948166343574,0.017955589087861407,0.914934200403506,0.025931478570039364,0.5180184609007624,0.0649877254740942,0.023527407548679522,0.009337218197547863,0.10648171014809941,0.02980394741332413,0.023387665730689976,0.00763037226360575,0.055728811962740196,0.018399107285305142,0.8660524563015899,0.025208972784790718,0.5000841571851579,0.07014390728875833,0.03652914125764025,0.01073972653560373,0.12472080521952317,0.03379608199075361,0.033734395284863335,0.014328810856232648,0.08090537186881916,0.03358518780342897,0.8441349186272928,0.03872685073895013,0.6135293081802105,0.11325467466234922,0.05304067509222855,0.021706031095720488,0.17637909648805983,0.06075111140114882,0.03495417543916747,0.011452029633484415,0.08044532259288566,0.026053552311832606,0.8150138258096407,0.042630825678889435,0.4990040267733391,0.07743890404500457,0.05231883687015881,0.018739311110100156,0.15556000815228072,0.043225188492432814,63.74489183987066,84.2356839998584,83.62176758391581,82.28958016116646,84.41765248287928,83.9106955202716
MIH119_2141,WIPV18/30601,Mo44_PHW65_0056/PHT69,Mo44_PHW65_0056/PHT69,WIPV17/30625,1.0,Mo44_PHW65,PHT69,4,15,2141,2,43786.45138888889,48,78.0,1.0,87,0,0.9321181940000001,22.13,23.9,56.8,8763.48,6669.00828,7892.31749112426,138.94925160430037,631.494895781349,0.48226299545454543,85.75,9.05,582.028125,140.5,238.0,13.5,18.5,1192.25,1293.55,0.502829184800305,70.0626373626374,7.6,3,15,4.28072292825906,0.04718344285658184,0.013252044619405483,0.08925999885051164,0.015215243487449856,0.6620077453319382,0.09061440529560472,0.3984277346360472,0.03400823884937817,0.08201765374047815,0.02710254194935972,0.18314107720888703,0.02173562179181213,0.023884146451996123,0.006932994545579799,0.061363708898002974,0.014094024684670315,0.8891221663554612,0.02462113194311702,0.5112007317655393,0.05864385891400331,0.029875957451428823,0.007074826172073493,0.13008882620348133,0.022536522809318157,0.018086090184290263,0.008062028208148777,0.04389015639704031,0.016489369743745926,0.9225658200156521,0.02295968633329008,0.513128318096703,0.05891400084457386,0.021145287621766328,0.008321097935044834,0.09748376394585061,0.027701192708514965,0.021502637553440278,0.007143021459831588,0.05172293893506139,0.01728414520708587,0.8860404747791697,0.022052222970722315,0.5246398969538004,0.073472625485276,0.03236508455790188,0.009981095304495874,0.11707531705273624,0.032684215625917584,0.029545443708480706,0.012109266126650262,0.0709632741987153,0.028997250499952446,0.8655853937703271,0.03156766202435269,0.6139946408066584,0.10995787705869954,0.04541387282747494,0.017828333294120983,0.15687251721437162,0.05270021428881441,0.032632687684610584,0.009801547002252019,0.07552962509388968,0.022646230108433106,0.8302898123876934,0.0358274080932598,0.504342480118203,0.07803435799045033,0.047819522825858087,0.015802596718707762,0.14845482505924246,0.038389621928920356,67.82325983986239,83.65749823985936,83.64224805601572,82.11047345706717,83.73959904928185,82.87551277437565
MIH119_2142,,H95/B14A,PHG39/PHN82,,,,,3,15,2142,2,43786.43541666667,18,83.0,1.0,84,0,0.9422794440000001,29.33,23.4,57.5,11614.68,8896.84488,10528.8105088757,183.10974798044697,842.450915397338,0.604137193902439,90.25,9.05,612.5718750000001,139.5,267.0,13.5,20.0,1247.6,1293.55,0.61543424139148,70.0626373626373,8.4,1,11,5.058693086399474,0.04589658879283115,0.012561942038423854,0.08792774880702099,0.01438048958911291,0.6719890328946108,0.09354879674950348,0.39694829405781346,0.03678229119965799,0.0784431272457134,0.025906148030883164,0.1789237016232147,0.02082745856098194,0.02416354783380114,0.007540883754465269,0.06513558481843328,0.01608173693942518,0.8890859620804763,0.024283944070215703,0.5159285243656767,0.06308801978288224,0.03027616199410179,0.007720780747153052,0.13746567823217443,0.02675944654274598,0.01807815009481889,0.00848962644785587,0.04763163588314022,0.01754761481286314,0.9230947815271981,0.02482407864012508,0.5156538679787048,0.059186227721883575,0.021166838780904834,0.009103617295161983,0.10581926489875947,0.02920980609171566,0.021552942885002275,0.00591928643240381,0.05759238762072074,0.015454947006112133,0.8899443962049822,0.01728524469196853,0.5294051528611081,0.0594817075850688,0.03115196075581067,0.007552195948123674,0.12826912575192204,0.028618022220262548,0.029432851791989092,0.00977349123482856,0.07858779289594117,0.02611500924779365,0.8700853265751866,0.023801081657830018,0.6158175855020851,0.10114958765609362,0.043634823704939645,0.013732476353627893,0.17401214844667745,0.04985738266155927,0.035422337015980354,0.008656996637038379,0.08952061999565716,0.022415188333709046,0.8306358574618307,0.038328742268296176,0.5469475325464751,0.06755094430938155,0.05140062762520653,0.01562118620746057,0.17632970597599673,0.03897641845216556,68.04757007986193,83.13912479986023,83.43744333501667,83.76223528376048,83.438241967683,82.81461967167589
MIH119_2143,WIPV17/30659,Mo44_PHW65_0144/PHT69,Mo44_PHW65_0144/PHT69,WIPV17/30659,1.0,Mo44_PHW65,PHT69,3,16,2143,2,43786.43541666667,17,78.0,0.0,71,0,0.887449667,25.02,23.0,58.3,9907.92,7629.0984,9028.51881656805,154.86310148487223,722.406765255007,0.5446180384615384,88.1,9.7,640.9275,104.0,219.5,13.0,19.0,1209.45,1227.5,0.602810004886378,64.15,9.0,0,3,4.188091775031145,0.049212946065870566,0.013103884976044233,0.09196396886995835,0.015386554615505081,0.6444978202685637,0.09085021364905907,0.3908056263359569,0.031111878391442298,0.08550561046464578,0.027001929405805553,0.18528076438103241,0.021123172088404103,0.027348650416582656,0.0074671024730021554,0.06939759565626874,0.01414410501218957,0.8604298965558747,0.039759970132985656,0.501413933469227,0.06166929635217064,0.03712251330241224,0.009746479655410893,0.14403864994173135,0.02251802568647151,0.01864624030694252,0.0074264271532713845,0.04719022639653631,0.015919081807722228,0.9150587052106858,0.022241840319475882,0.5069011823931321,0.06470194671851436,0.022780075705690583,0.007860004846638369,0.10556062087511199,0.02733099479639011,0.020848273133160823,0.006627004337172531,0.05161137309873759,0.01564257737756272,0.8835337681698918,0.02090606526829417,0.4924550369994669,0.06999650323141524,0.03076815891489369,0.00835012828859319,0.11540079118769385,0.028789922017376117,0.02991870942609598,0.012814770367133166,0.07475688087816214,0.029954791190894947,0.8643885204283753,0.02899603049630445,0.6029232443005975,0.11347119650983377,0.04447931149491401,0.0168957852255312,0.1650636250500634,0.05448379426431682,0.03226529633263814,0.009712375715083944,0.07729610202496484,0.02289339262101161,0.8323510942683124,0.035028478225986405,0.4990023147259783,0.07956949404334093,0.046291931395062665,0.014162683179600307,0.1528282998032218,0.03822125980359507,51.59135519989532,82.04256559986207,83.62176758391581,84.23985316135854,81.83728247168908,83.56563460497294
MIH119_2144,WIPV18/30592,Mo44_PHW65_0084/PHT69,Mo44_PHW65_0084/PHT69,WIPV17/30636,1.0,Mo44_PHW65,PHT69,4,16,2144,2,43786.45208333333,49,81.0,0.0,79,0,0.8888853329999999,27.71,24.0,56.0,10973.16,8339.6016,9869.35100591716,176.23841081994928,789.685005946637,0.573289111111111,88.9,11.8,786.7650000000001,115.5,225.5,13.0,19.0,1270.2,1293.55,0.739974199101195,69.5164835164835,10.5,0,0,5.720329665403102,0.05103764364151292,0.0135627137416686,0.09407323348921075,0.015449483942041764,0.6349662016673873,0.09184845243440941,0.396754968069805,0.031176314003952408,0.08960277582093984,0.027754315221694168,0.1879743194209137,0.021121516791094162,0.02813633731490584,0.007658300623654642,0.06740667829160917,0.014211859877895867,0.8506215363471461,0.04762869802431742,0.491724894753129,0.0642425386230028,0.03900057930979853,0.011076621666893771,0.13664730442233156,0.021849654794578698,0.01748818188067623,0.007231341404206538,0.04193264888347019,0.015188953094181955,0.9149509790325314,0.023006711429527663,0.4835532270099995,0.07061626281204474,0.02176359044222843,0.007855368259875496,0.09243750222594448,0.026041441407560883,0.01898555649973404,0.007057990960206447,0.04473484522174374,0.016980192847897216,0.8857306624358555,0.023534889032200867,0.4635036589992852,0.07950060890220999,0.02870848290875807,0.00987990740778254,0.09950654821326689,0.03222534958066202,0.026738709292310436,0.011869556282403916,0.061585382452341124,0.027085812216103382,0.8666289644035464,0.030971624890683995,0.5539516125843711,0.11352025325879454,0.04044406938093654,0.01692236345670691,0.13343730591576602,0.04929943958431188,0.028038023673171878,0.011095121929663467,0.061438846725536775,0.0235953716603728,0.8455994525037843,0.04163238718943235,0.4671079120901746,0.08481229872901462,0.040498452361641596,0.01750918953875608,0.12011096150613505,0.03892684366526945,49.776481439899,83.79706031985913,83.64224805601572,82.94630474286379,84.39881766527934,82.81461967167589
MIH119_2145,WIPV18/30536,Mo44_PHW65_0113/PHT69,Mo44_PHW65_0113/PHT69,WIPV17/30647,1.0,Mo44_PHW65,PHT69,5,16,2145,2,43786.45694444444,58,88.0,0.0,82,0,0.926016167,31.18,25.1,56.1,12347.28,9248.11272,10944.5120946746,195.08934215106237,875.712809624907,0.5851724215909091,88.94999999999999,11.399999999999999,760.5224999999998,123.5,244.0,12.0,17.5,1227.5,1293.55,0.637856143305623,64.15,9.5,0,2,5.118161487215947,0.05317474082807329,0.014779867484857425,0.09577774503337803,0.016899319262629463,0.626513673809927,0.09854349460188043,0.39738896655947414,0.03163060664831096,0.09270869137635872,0.030761819500752734,0.19116459343193182,0.02379180862542073,0.028476665525426718,0.008119453055192056,0.06747468696674265,0.015436749100714912,0.858091012373986,0.04013889570560392,0.5007822619232883,0.06638189323834408,0.03776591804774474,0.00999337328150358,0.13707662308504867,0.02369743888324098,0.01944171351885212,0.009203664001950412,0.045706126393071506,0.018555694949117678,0.9138972409439967,0.026424375647280916,0.5026143413516327,0.07084538485005643,0.02318070033829619,0.009676134242722893,0.09824282422696151,0.030702562290797705,0.023596024152978564,0.00879105406687087,0.05391765276294904,0.02003667391733008,0.8731409270144018,0.027140959764509268,0.5059438451894803,0.0797711316938923,0.03521204763186006,0.01220127850216504,0.11677923113956146,0.036719134316012786,0.03559781624972427,0.015277367126905028,0.07741372681024707,0.032086204809446836,0.8443658215217837,0.03598881797986647,0.6208987821489537,0.11683320758068426,0.053580294766552905,0.021309711552529413,0.16169997797302704,0.0556876958140693,0.03590242048883102,0.01234232733123437,0.07446134057782032,0.024807485296970782,0.8175887550163978,0.04496021995615368,0.5142167115923744,0.08043284156642498,0.05323969589076668,0.019767053352469057,0.14062146874855014,0.04013458423393002,50.918424479896686,82.99956271986046,83.06879483721835,82.92640399796387,82.92970189248493,82.81461967167589
MIH119_2146,WIPV17/30694,Mo44_PHW65_0210/PHT69,Mo44_PHW65_0210/PHT69,WIPV17/30694,1.0,Mo44_PHW65,PHT69,6,16,2146,2,43786.467361111114,89,86.0,0.0,73,0,0.907890333,26.78,24.6,55.8,10604.88,7996.07952,9462.816,169.58451612903227,757.156565284963,0.5177165651162791,84.15,10.35,653.214375,125.5,232.0,12.5,18.0,1227.5,1293.55,0.573027934222783,76.6210526315789,8.3,1,8,4.093323259708886,0.05489860785598973,0.015283343425124924,0.10006520906818732,0.017481849366764023,0.6113588144761005,0.09931744821923615,0.3953881465296709,0.03295209056234697,0.09701299778548361,0.031782133844106324,0.19718189220164567,0.02449226591357273,0.028784624973689228,0.007435295853883852,0.07208159822895967,0.014220133298653183,0.8496926028215703,0.049994725985319274,0.496615662087661,0.06758802290004651,0.039578059931697156,0.011614333230511937,0.14659801263483635,0.022880520796732084,0.01923133606978846,0.0071301348742974675,0.04740835228940636,0.015933287823142933,0.9100550957334698,0.02185345311008568,0.4917669526492574,0.0701125185790422,0.02335771603346335,0.007431798445367936,0.1026511601183412,0.02706311725821169,0.021109491960610197,0.007722687585422197,0.05070251096487612,0.01880857974022253,0.8814058818477918,0.022171283279214703,0.48808360106174137,0.08290291187314032,0.031463761014237646,0.010258186051997395,0.11320957134635341,0.0355134809068004,0.031239277544525657,0.013457954052529284,0.073963594224894,0.031205146032110408,0.8560739364178246,0.03123019311987406,0.5965652645835278,0.1235339171302065,0.047208352789267716,0.01861247663525694,0.1604072648111902,0.056706933374812585,0.03273450477456026,0.011385119519259095,0.07412654339243971,0.02547840712574756,0.8257169325073097,0.04227576374745136,0.49082745450241916,0.08597416703401567,0.04832570987044155,0.01846356961038086,0.14278176887967656,0.04225755747617924,50.34745295989784,82.87993807986066,82.92543153251901,83.56322783476129,83.75843386688177,82.81461967167589
MIH119_2147,WIPV18/30658,Mo44_PHW65_0042/PHT69,Mo44_PHW65_0042/PHT69,WIPV17/30021,1.0,Mo44_PHW65,PHT69,7,16,2147,2,43786.472916666666,98,68.0,0.0,77,0,0.90772875,23.93,21.9,56.9,9476.28,7400.97468,8758.54991715976,153.9288210397146,700.805507805878,0.6060290095588236,90.3,9.25,626.45625,118.0,231.0,12.5,18.5,1270.2,1340.45,0.564555906354848,64.15,7.6,0,7,4.253780440859563,0.0561133689442568,0.015409317862586442,0.09986757205761208,0.01868917639331809,0.5993192159834131,0.10059851601888736,0.3930941950258291,0.0330122703688458,0.10015598723648589,0.03235166090146416,0.19402746481511404,0.02650069491710259,0.02684734283190233,0.007986427429128732,0.0650957308002417,0.014003123946142546,0.8455741909868927,0.05734942662544398,0.4641196841812076,0.05875829930895503,0.0382574707341069,0.013772217079214688,0.13295110477152153,0.022279453999438134,0.01813146031134291,0.007542362678529117,0.04556717924741779,0.01631263384053494,0.9151751534744462,0.02509716170800175,0.48532216912396603,0.06806532076967581,0.021753253267501573,0.008101230357810556,0.09910864108904562,0.027829701419095174,0.020720208723726402,0.00725041333445391,0.05034308778099626,0.017547422348787787,0.8829087303632713,0.02514505657482497,0.4821880189912865,0.0745984343380307,0.030602421342698208,0.01027525374213962,0.11244604024003788,0.03321396412362422,0.030099593974044363,0.01236859509221648,0.07330776274219737,0.029193830216962043,0.8635481674851184,0.029755709868536376,0.599049361706936,0.11167198003931542,0.04485666050103141,0.016937267130963406,0.15936508436892222,0.052615922968204346,0.03326837499169648,0.011886033373481568,0.07695621561257014,0.026485667285198022,0.8309452035295427,0.04235899047807264,0.5012544920687166,0.08727393138318232,0.047785600363950055,0.018868126193828508,0.14806114828580125,0.04363367436722415,49.08315887990041,84.29549631985829,83.06879483721835,82.30948090606637,83.60775532608234,82.8349173725758
MIH119_2148,WIPV18/30611,Mo44_PHW65_0009/PHT69,Mo44_PHW65_0009/PHT69,WIPV17/30602,1.0,Mo44_PHW65,PHT69,8,16,2148,2,43786.48263888889,129,84.0,0.0,84,0,0.9382208329999999,26.27,21.9,57.8,10402.92,8124.68052,9615.00653254438,166.3495939886571,769.333919350623,0.5385678375,83.9,9.25,582.0562500000001,130.0,232.0,13.0,18.5,1150.25,1192.25,0.514673752861905,69.5164835164835,6.8,0,3,4.230470747723063,0.06302172635405276,0.02286579701138318,0.1072466877160294,0.02588497009541025,0.5280081471956236,0.16271231709875086,0.37808012450430667,0.0393140508708493,0.1198001899851524,0.04945214117930148,0.2015126492921052,0.03284587422770703,0.02522068509137959,0.007352520739067242,0.06317181938410307,0.014390455137143748,0.866474253904036,0.041155044171142345,0.48573483151142394,0.06543136898909006,0.03420921286850326,0.009639424607775,0.13176589010567655,0.023246685766136473,0.021534292690177734,0.01025513537328001,0.05098595934226241,0.0207936276657524,0.9121237194688008,0.026249652865657926,0.5324027288379136,0.0756079578453126,0.02528821516814069,0.01080488960470164,0.10882217541226125,0.0346432136530879,0.021715223991561262,0.00754055387528906,0.04932412388469437,0.017388920389693058,0.874592826491402,0.026045486482598457,0.4758003457560711,0.06728582370554742,0.03261960478852091,0.010741188676938813,0.10917101762181526,0.032490516944466794,0.03226577947632795,0.0141784727413524,0.07283361813806888,0.031571567613840314,0.8518780583481155,0.03696214894182806,0.598828300045694,0.11543453507659443,0.04900496106309852,0.020853594965334125,0.15655314663834177,0.05740379476379436,0.03472141336768323,0.012180077712774922,0.07548037532185108,0.025908630539593334,0.8070033895989733,0.04974785605138469,0.47903388130888597,0.08535019751116106,0.05275029256522435,0.02070965527088937,0.1443503918783131,0.04362807965386121,57.301070399883734,82.54100159986123,83.5603261676161,84.69757029405669,83.08038043328435,83.26116909147414
MIH119_2149,WIPV17/30637,Mo44_PHW65_0092/PHT69,Mo44_PHW65_0092/PHT69,WIPV17/30637,1.0,Mo44_PHW65,PHT69,9,16,2149,2,43786.489583333336,138,86.0,0.0,84,0,0.9268825,27.11,22.8,56.0,10735.56,8287.85232,9808.10925443787,175.14480811496196,784.78481617204,0.5366077744186047,88.9,9.25,616.7437500000001,116.5,229.0,12.5,18.5,1192.25,1293.55,0.555803101605161,70.0626373626374,6.2,0,6,4.568542207096534,0.0619882325787548,0.023824314814592976,0.10754854553355257,0.027778334712081295,0.5395858485573242,0.15606087208433198,0.37839003392430237,0.04587581247304417,0.11642642039768941,0.050658558404831286,0.20060379998769448,0.03655869755067406,0.023838040354805908,0.006755187738493499,0.06190459060987486,0.01499984881246534,0.8771716147832188,0.03615542085867249,0.4916905480657441,0.06904580998615542,0.03167978389665808,0.008519453555314844,0.1300380155258299,0.024665737307483983,0.01804198518620448,0.00781131668659584,0.046062528466820594,0.01741592996488545,0.9255536827157457,0.020789507632324896,0.5254823382183936,0.0666628339967215,0.020772474590404804,0.00786804860088856,0.10042681328385938,0.028833140005018125,0.020558030575850282,0.0070102116874079055,0.04968977921320617,0.017155335031109834,0.8789700510056744,0.023406804397678626,0.47043335074561116,0.07177560932266225,0.030949594310305525,0.009746033859838044,0.11196986892633456,0.0326878120602707,0.030742235746159776,0.01338838730857284,0.0769593803698768,0.032922216704313965,0.8510012619309689,0.03718136766350129,0.5959333516395272,0.12438242144123059,0.048219160502703105,0.021071076148621706,0.16738629719176934,0.061287054285362734,0.03689182979148166,0.012615356246908125,0.0870523747221302,0.028728857620776392,0.8003844689514678,0.047786682951310354,0.488709299857996,0.09673597911428956,0.055762589157401905,0.021326458974235598,0.1636290447147282,0.04834943109816272,64.23429599986967,83.85687263985902,83.5603261676161,82.78709878366443,83.68309459648206,83.89039781937167
MIH119_2151,WIPV17/30651,Mo44_PHW65_0120/PHT69,Mo44_PHW65_0120/PHT69,WIPV17/30651,1.0,Mo44_PHW65,PHT69,11,16,2151,2,43786.50486111111,178,87.0,0.0,82,0,0.904804333,24.64,23.9,57.3,9757.44,7425.41184,8787.46963313609,153.3589813810836,703.119486310548,0.47524187586206895,84.75,9.6,610.2,105.0,226.0,12.0,18.0,1192.25,1270.2,0.542799129798872,76.6210526315789,9.0,0,1,4.355423445533548,0.0731710846509381,0.02351226657805224,0.12368034422217321,0.02861707780563343,0.4783796456840207,0.14267472855953092,0.3842167615241451,0.037828830301681785,0.1397762384853865,0.05086973980395079,0.22179815382288212,0.037068945974674826,0.02857273093276936,0.00771104510376916,0.06988900379212104,0.015111489495260129,0.8446804673022634,0.05032761285773905,0.47814783373671027,0.06941337531046764,0.039409021007603885,0.011140684911297627,0.14225245232919856,0.024215106862536532,0.01964865133008741,0.008698384533316493,0.04876183750286623,0.018597438485630446,0.9150738186306424,0.02503029251035326,0.5185642597651241,0.07439684281366965,0.02351702241358733,0.00949713132935758,0.10543427063679003,0.03066276826273725,0.01940960790414144,0.0065775994404385614,0.04615335314280811,0.01596764865506608,0.8823892958310185,0.020921587531493827,0.44280022253938656,0.07175858494516228,0.028209449455481903,0.008682859390781528,0.1025324864333131,0.0302634879133959,0.030167787077451054,0.012543053866822314,0.07365313465956329,0.029934825449124472,0.8571929929968295,0.031335214111288236,0.6029669174056536,0.11995985141417323,0.04723592228319613,0.018083698233733188,0.16006162614048378,0.05516076580452977,0.033790390271671286,0.01203300601154808,0.07801919296256564,0.026707081995324886,0.8148058425753715,0.046983383230924346,0.48725690701342356,0.0934425009919661,0.05124640592703957,0.020416381649658265,0.1504340399912053,0.04543591760441137,48.04317503990252,82.93975039986057,83.5603261676161,82.72739654896468,84.3046435772797,83.62652770767271
MIH119_2152,WIPV17/30639,Mo44_PHW65_0098/PHT69,Mo44_PHW65_0098/PHT69,WIPV17/30639,1.0,Mo44_PHW65,PHT69,12,16,2152,2,43786.51944444444,209,82.0,0.0,77,0,0.905258,22.39,23.3,57.6,8866.44,6800.55948,8047.99938461538,139.72221153846147,643.951607161217,0.4617896542682927,84.4,10.600000000000001,670.9800000000001,118.0,213.5,13.0,17.5,1270.2,1317.05,0.537594228030338,76.6210526315789,7.7,0,3,4.050631277741144,0.05678041281496302,0.013444057044928634,0.10973851795130748,0.017330632987465285,0.5634725764892173,0.09395191171855674,0.3760750459438582,0.035349127380278955,0.10569196444528059,0.028138937977963668,0.20916811476483393,0.024083259463232403,0.028571713095264472,0.009101608774553405,0.06769581267021568,0.014585333289304591,0.8286212285246265,0.06592424455889058,0.4535225966284352,0.06019440048514122,0.04186593972639955,0.015400387400770306,0.13894577363525634,0.022506902413577053,0.01916736903555232,0.009092326046854213,0.04659581903666062,0.018575697424310023,0.9179054526951491,0.02593795816222442,0.5182143657579334,0.08033332476642746,0.022622044306848964,0.009505675140395313,0.10368176633943736,0.03093428221102702,0.017975912669452376,0.0060257914639032465,0.04265276026700339,0.015163116338119122,0.8896353568728995,0.01989518696443076,0.4340128420151701,0.0734287639223274,0.025771160211134195,0.007946690566761765,0.09537139384049069,0.02929270959289233,0.028240863800344036,0.011382338776069393,0.0703053658469868,0.027728000326806477,0.8676804226034406,0.02983965899874229,0.6001692264029158,0.11436802875294524,0.04282780625870288,0.016692230412428344,0.1563827230168234,0.05149905253785662,0.03061807790392318,0.009884679234276536,0.0724492928842736,0.02355494192310449,0.8295131286990065,0.037293778915155965,0.47583445431406307,0.0853956063759077,0.04522607157988319,0.015806067503712256,0.14502137891093372,0.040757791828337435,37.05197327992482,83.6973731198593,82.94591200461892,83.14531219186298,83.06154561568442,83.64682540857262
