,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,LPlant.L1.End.Angle,LPlant.L1.End.Length,LPlant.L1.Mid.Angle,LPlant.L1.Mid.Length,LPlant.L1.Stem.Angle,A1,N1,A2,N2,a,b,c,d,total_blade_length,upblade_length,downblade_length,curled
171,MIH119_1172,6,8,1,PHN11_PHW65_0059/PHT69,PHN11_PHW65_0059/PHT69,WIPV17/30779,1.0,70.0,62.0,50.0,70.0,27.0,0.005782604928051586,2.25,-0.7526253751587445,2.2509076739633547,53.62311101832846,58.26094248872632,44.99513267805775,21.20524888619146,98.57876864375976,73.85808447637847,24.720684167381297,0.0
172,MIH119_1173,7,8,1,PHN11_PHW65_0062/PHT69,PHN11_PHW65_0062/PHT69,WIPV17/30781,1.0,65.0,53.0,20.0,56.0,9.0,0.06857005411896921,2.25,-0.03268094024722018,2.0306909497374943,19.153128026237454,48.034312712942445,52.62278676401087,22.39876787225707,102.03904689315539,58.229751543851016,43.80929534930438,0.0
173,MIH119_1174,8,8,1,PHN11_PHW65_0064/PHT69,PHN11_PHW65_0064/PHT69,WIPV17/30183,1.0,87.0,61.0,56.0,58.0,20.0,0.005327024312535452,2.25,-0.1718958216423111,2.0127389615572615,48.084179208192424,60.916401620029006,32.43318840130331,3.1924933308195733,93.83314512934578,60.75061678658724,33.08252834275854,0.0
174,MIH119_1175,9,8,1,PHN11_PHW65_0065/PHT69,PHN11_PHW65_0065/PHT69,WIPV17/30784,1.0,75.0,59.0,48.0,55.0,27.0,0.011309061177491883,2.1796997891492684,-0.08742677133342486,1.98085531606788,40.872965401256685,56.98962375105503,36.802183349737206,15.270323661048725,86.0555281383004,57.939343839468435,28.11618429883198,0.0
175,MIH119_1176,10,8,1,PHN11_PHW65_0066/PHT69,PHN11_PHW65_0066/PHT69,WIPV17/30785,,77.0,59.0,43.0,57.0,27.0,0.05136499933260801,1.830163904595815,-0.24577376968237427,1.6246268056317994,38.87390652356241,57.48783382232888,41.68716099229272,13.272112206288034,93.88658785984333,59.10340343002255,34.783184429820786,0.0
176,MIH119_1177,11,8,1,PHN11_PHW65_0069/PHT69,PHN11_PHW65_0070/PHT69,WIPV17/30787,,83.0,48.0,50.0,57.0,15.0,0.007475710975410037,2.25,-1.0238670265403362,2.46511049197709,43.66453325778175,47.64221527878345,36.63889375213274,5.849728483447079,91.63836435366468,60.14158307362248,31.496781280042217,0.0
177,MIH119_1178,12,8,1,PHN11_PHW65_0069/PHT69,PHN11_PHW65_0069/PHT69,WIPV17/30786,1.0,80.0,53.0,45.0,52.0,20.0,0.011044334909269118,2.25,-0.09465517734661899,2.073864021714705,36.76955262170048,52.194810909647025,36.76955262170047,9.203353416347307,88.10511022363364,55.07461985062185,33.0304903730118,0.0
178,MIH119_1179,13,8,1,PHN11_PHW65_0071/PHT69,PHN11_PHW65_0071/PHT69,WIPV17/30788,1.0,71.0,59.0,48.0,61.0,19.0,0.007654790700437985,2.25,-0.17860359267445486,2.0433526403216344,45.33183435412105,55.78559596035969,40.81696698789035,19.208521112972246,89.44802078694961,64.47742194172659,24.970598845223023,0.0
179,MIH119_1180,14,8,1,PHN11_PHW65_0074/PHT69,PHN11_PHW65_0074/PHT69,WIPV17/30791,1.0,85.0,57.0,50.0,56.0,21.0,0.0076429503484394205,2.25,-0.12377246133554837,2.099835703378769,42.89848881466277,56.783097791229494,35.996106142446195,4.967877336616516,94.45890176559652,59.086467581102774,35.37243418449374,0.0
180,MIH119_1181,15,8,1,PHN11_PHW65_0075/PHT69,PHN11_PHW65_0075/PHT69,WIPV17/30792,1.0,82.0,66.0,50.0,62.0,21.0,0.00672986666892392,2.25,-0.0937002744469295,2.008810603068829,47.494755473376635,65.35769253694365,39.85283180056543,9.18542466336432,102.44027374872368,65.41716053622093,37.023113212502764,0.0
181,MIH119_1182,16,8,1,PHN11_PHW65_0076/PHT69,PHN11_PHW65_0080/PHT69,WIPV17/30796,,71.0,61.0,45.0,61.0,18.0,0.009046518039086819,2.25,-0.10750911045021237,2.008693820135384,43.1335136523794,57.676633111558324,43.13351365237939,19.85965742188656,93.27412565283261,64.6067655939987,28.667360058833896,0.0
182,MIH119_1183,17,8,1,PHN11_PHW65_0077/PHT69,PHN11_PHW65_0077/PHT69,WIPV17/30194,1.0,70.0,63.0,48.0,64.0,15.0,0.00720892731764884,2.25,-0.14182113680835481,2.0415717927278214,47.56126883055323,59.200635109512234,42.82435880696693,21.54726902951713,92.95453941502363,67.64844269295905,25.306096722064584,0.0
183,MIH119_1184,18,8,1,PHN11_PHW65_0079/PHT69,PHN11_PHW65_0079/PHT69,WIPV17/30795,1.0,80.0,52.0,45.0,62.0,22.0,0.00886449777651278,2.25,-0.49594029631920733,2.1284526446403498,43.84062043356595,51.21000315663482,43.840620433565945,9.029705238680377,101.92881001974366,65.66589289881836,36.2629171209253,0.0
184,MIH119_1185,19,8,1,PHN11_PHW65_0081/PHT69,PHN11_PHW65_0081/PHT69,WIPV17/30197,1.0,72.0,64.0,45.0,52.0,27.0,0.031120349955341634,1.9626105055051506,-0.07263991726843207,1.7142631138787758,36.76955262170048,60.867617042889826,36.76955262170047,19.777087639996633,84.4869766287696,54.272974445553274,30.21400218321633,0.0
185,MIH119_1186,20,8,1,PHN11_PHW65_0084/PHT69,PHN11_PHW65_0084/PHT69,WIPV17/30798,1.0,82.0,64.0,60.0,65.0,31.0,0.0037444185424848793,2.25,-0.3575282009346066,2.139621187375688,56.29165124598852,63.3771563994605,32.49999999999999,8.907078461444188,93.01541319889782,67.66115129953823,25.354261899359575,0.0
186,MIH119_1187,21,8,1,PHN11_PHW65_0086/PHT69,PHN11_PHW65_0086/PHT69,WIPV17/30799,1.0,75.0,63.0,40.0,58.0,25.0,0.06604601151696501,1.799454966056695,-0.20344952938005317,1.5597866848904816,37.28168136181928,60.853327056211306,44.43057770090073,16.305599841458807,97.54633438562587,60.05498839819977,37.491345987426115,0.0
187,MIH119_1188,22,8,1,PHN11_PHW65_0087/PHT69,PHN11_PHW65_0087/PHT69,WIPV17/30800,1.0,74.0,55.0,45.0,57.0,22.0,0.00984691474281028,2.25,-0.1483158282757697,2.02819265077966,40.305086527633215,52.86939327660754,40.30508652763321,15.160054569934953,89.61561549292811,60.37025637472011,29.24535911820801,0.0
188,MIH119_1189,23,8,1,PHN11_PHW65_0088/PHT69,PHN11_PHW65_0088/PHT69,WIPV17/30801,1.0,62.0,51.0,40.0,58.0,19.0,0.012936509354998627,2.25,-0.31141953500505465,2.0446366725612024,37.28168136181928,45.030327235805274,44.43057770090073,23.94304970208043,84.1401737388281,61.51498678921116,22.625186949616932,0.0
189,MIH119_1190,24,8,1,PHN11_PHW65_0092/PHT69,PHN11_PHW65_0089/PHT69,WIPV17/30802,,45.0,62.0,35.0,56.0,11.0,0.01867665332975716,2.25,-0.005035911806526856,2.4377630448775824,32.120280435658586,43.84062043356595,45.87251448018354,43.840620433565945,71.30818629558527,59.32430348401552,11.983882811569757,0.0
190,MIH119_1191,25,8,1,PHN11_PHW65_0096/PHT69,PHN11_PHW65_0096/PHT69,WIPV17/30805,1.0,68.0,57.0,44.0,56.0,15.0,0.010658931998808697,2.25,-0.07864494652719577,2.080756453695216,38.90086874570385,52.84947971030688,40.28302881896446,21.352575824706985,84.04898628497465,59.339460977952854,24.7095253070218,0.0
191,MIH119_1192,26,8,1,PHN11_PHW65_0100/PHT69,PHN11_PHW65_0100/PHT69,WIPV17/30806,1.0,75.0,60.0,44.0,64.0,18.0,0.009020357660322808,2.25,-0.151163562382213,2.039348881491881,44.45813570937583,57.9555495773441,46.03774722167367,15.529142706151244,102.42746581478336,67.8165268319461,34.610938982837254,0.0
192,MIH119_1193,27,8,1,PHN11_PHW65_0101/PHT69,PHN11_PHW65_0101/PHT69,WIPV17/30807,1.0,70.0,67.0,38.0,59.0,21.0,0.03103789374733913,2.035318642015096,-0.06300820100232887,1.8051006301593482,36.32402704421384,62.95940559265586,46.492634462796595,22.915349602819802,98.63397378521601,61.873790284941,36.760183500275,0.0
193,MIH119_1194,28,8,1,PHN11_PHW65_0103/PHT69,PHN11_PHW65_0103/PHT69,WIPV17/30808,1.0,50.0,40.0,30.0,55.0,24.0,0.6477967167783182,1.2967499360233976,-6.303240463876177,1.0886992591309734,27.500000000000007,30.64177772475912,47.63139720814412,25.71150438746157,77.51465326073448,55.3690535732345,22.145599687499974,0.0
194,MIH119_1195,29,8,1,PHN11_PHW65_0105/PHT69,PHN11_PHW65_0105/PHT69,WIPV17/30209,1.0,75.0,66.0,52.0,66.0,22.0,0.005593900471106569,2.25,-0.16109760769038392,2.02376052186451,52.00870973804365,63.75110453507851,40.63365737149345,17.082056976766367,96.86220735741472,69.48934880542505,27.37285855198966,0.0
195,MIH119_1196,30,8,1,PHN11_PHW65_0106/PHT69,PHN11_PHW65_0118/PHT69,WIPV17/30817,,70.0,63.0,50.0,75.0,23.0,0.005304805836987274,2.25,0.0,0.0,57.45333323392335,59.200635109512234,48.209070726490445,21.54726902951713,79.13366193897693,79.13366193897693,0.0,1.0
196,MIH119_1197,30,9,1,PHN11_PHW65_0107/PHT69,PHN11_PHW65_0110/PHT69,WIPV17/30813,,70.0,62.0,47.0,64.0,26.0,0.009278738412735533,2.1986816857530407,-0.18121243534480191,1.9763435275942924,46.80663690362691,58.26094248872632,43.6478950439999,21.20524888619146,93.6959341569738,67.53166241976118,26.16427173721263,0.0
197,MIH119_1198,29,9,1,PHN11_PHW65_0107/PHT69,PHN11_PHW65_0113/PHT69,WIPV17/30814,,90.0,51.0,50.0,51.0,20.0,0.008590794924563126,2.25,-0.21757826892255558,2.022861514492223,39.068266599067876,51.0,32.7821680940135,0.0,89.77437928986313,53.81089011850431,35.96348917135883,0.0
198,MIH119_1199,28,9,1,PHN11_PHW65_0107/PHT69,PHN11_PHW65_0107/PHT69,WIPV17/30211,1.0,80.0,48.0,40.0,59.0,20.0,0.012663013920847854,2.25,-0.2961827164819223,2.1583838475473947,37.924468971505824,47.27077214458598,45.196622144019706,8.335112528012656,101.54303552758665,62.5755900097148,38.96744551787186,0.0
199,MIH119_1200,27,9,1,PHN11_PHW65_0114/PHT69,PHN11_PHW65_0114/PHT69,WIPV17/30815,1.0,60.0,61.0,40.0,69.0,22.0,0.020077676706058943,2.0768444658333474,-0.3625303100210975,1.928643142146362,44.352345068371214,52.82754963085076,52.85706657520948,30.499999999999996,97.11560925238408,72.53160630729647,24.584002945087576,0.0
200,MIH119_1201,26,9,1,PHN11_PHW65_0117/PHT69,PHN11_PHW65_0117/PHT69,WIPV17/30816,1.0,75.0,60.0,46.0,65.0,26.0,0.012863082360927874,2.123151780436619,-0.3042286408032077,1.8952700438774643,46.75708702201233,57.9555495773441,45.15279407983482,15.529142706151244,100.88972472820174,68.37293230000857,32.51679242819318,0.0
201,MIH119_1202,25,9,1,PHN11_PHW65_0119/PHT69,PHN11_PHW65_0136/PHT69,WIPV17/30823,,35.0,56.0,30.0,78.0,18.0,0.10056810735092886,1.7769014186686118,0.0,0.0,39.00000000000001,32.120280435658586,67.54998149518622,45.87251448018354,80.38859803088515,80.38859803088515,0.0,1.0
202,MIH119_1203,24,9,1,PHN11_PHW65_0125/PHT69,PHN11_PHW65_0125/PHT69,WIPV17/30819,1.0,60.0,84.0,48.0,80.0,24.0,0.00545422601646413,2.25,-0.06492051089999071,2.0018841120326503,59.451586038191536,72.74613391789285,53.53044850870866,41.99999999999999,102.9231615578442,84.56055336619879,18.36260819164541,0.0
203,MIH119_1204,23,9,1,PHN11_PHW65_0129/PHT69,PHN11_PHW65_0129/PHT69,WIPV17/30820,1.0,75.0,47.0,30.0,53.0,18.0,0.13578096433996367,1.7769014186686123,-0.31773096399579664,1.5872574170970217,26.500000000000007,45.39851383558621,45.89934640057525,12.164495119818476,94.06936903967579,54.623021738934774,39.44634730074102,0.0
204,MIH119_1205,22,9,1,PHN11_PHW65_0137/PHT69,PHN11_PHW65_0137/PHT69,WIPV17/30824,1.0,76.0,61.0,40.0,54.0,20.0,0.014145226275466216,2.25,-0.03823272507666939,2.046848431430455,34.71053092307312,59.18803930283578,41.36639992842481,14.757235631579732,95.20549601998155,57.27257390719659,37.932922112784965,0.0
205,MIH119_1206,21,9,1,PHN11_PHW65_0139/PHT69,PHN11_PHW65_0139/PHT69,WIPV17/30826,1.0,86.0,65.0,59.0,58.0,35.0,0.004551523139120323,2.25,-0.09894831435430225,2.0414662530940397,49.715703440722514,64.84166326688857,29.87220834478314,4.534170793368145,91.32343334254189,60.473242915273666,30.850190427268217,0.0
206,MIH119_1207,20,9,1,PHN11_PHW65_0140/PHT69,PHN11_PHW65_0140/PHT69,WIPV17/30827,1.0,89.0,43.0,44.0,49.0,24.0,0.0167623579075404,2.168972500363195,-0.45760067317933756,1.9717957780991446,34.03826015249087,42.99345089172483,35.247650216593904,0.750453476803191,88.06027847615493,51.71194468698661,36.34833378916833,0.0
207,MIH119_1208,19,9,1,PHN11_PHW65_0140/PHT69,PHN11_PHW65_0141/PHT69,WIPV17/30828,1.0,72.0,63.0,44.0,55.0,24.0,0.014645079127196127,2.1689725003631954,-0.05341836697582916,1.9267409899653303,38.20621037524486,59.91656052659467,39.56368901862581,19.468070645621687,88.83049726139477,58.04401954661764,30.78647771477714,0.0
208,MIH119_1209,18,9,1,PHN11_PHW65_0144/PHT69,PHN11_PHW65_0144/PHT69,WIPV17/30230,1.0,90.0,47.0,50.0,53.0,30.0,0.016294904975470086,2.064177772475912,-0.8517440358245179,1.9872513037713342,40.60035548530583,47.0,34.06774331338658,0.0,90.5590510323918,55.431145640626994,35.127905391764806,0.0
209,MIH119_1210,17,9,1,PHN11_PHW65_0149/PHT69,PHN11_PHW65_0149/PHT69,WIPV17/30833,1.0,50.0,79.0,40.0,73.0,20.0,0.00970394940934981,2.25,-0.024348587787052213,2.051070170561105,46.92349550711737,60.51751100639926,55.921244347685395,50.780221165236604,92.23792721928639,77.42403509676576,14.813892122520635,0.0
210,MIH119_1211,16,9,1,PHN11_PHW65_0155/PHT69,PHN11_PHW65_0155/PHT69,WIPV17/30835,1.0,90.0,59.0,65.0,52.0,38.0,0.0037763629578999054,2.25,-0.1298524719603692,2.073943427602927,47.1280049259058,59.0,21.97614961051637,0.0,79.75409701495988,53.65800048286804,26.09609653209183,0.0
211,MIH119_1212,15,9,1,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0167/PHT69,WIPV17/30237,1.0,90.0,52.0,50.0,48.0,19.0,0.009267114421047822,2.25,-0.10556648186632808,2.0848827347965484,36.770133269710946,52.0,30.853805264953884,0.0,86.527286664097,50.64554364094524,35.88174302315177,0.0
212,MIH119_1213,14,9,1,PHN11_PHW65_0167/PHT69,PHN11_PHW65_0154/PHT69,WIPV17/30234,,90.0,56.0,55.0,51.0,30.0,0.00659262559971227,2.25,-0.11911318139496475,2.0730306329791555,41.776754258738585,56.0,29.252398253903348,0.0,87.38107036997371,53.493619079672534,33.887451290301165,0.0
213,MIH119_1214,13,9,1,PHN11_PHW65_0168/PHT69,PHN11_PHW65_0168/PHT69,WIPV17/30838,1.0,68.0,63.0,37.0,58.0,18.0,0.015641263002399826,2.25,-0.03375342320462783,2.062497598137216,34.90527134281881,58.41258283770761,46.32085958274298,23.600215385202457,95.77510988031949,61.491038606750514,34.28407127356898,0.0
214,MIH119_1215,12,9,1,PHN11_PHW65_0172/PHT69,PHN11_PHW65_0172/PHT69,WIPV17/30839,1.0,90.0,50.0,45.0,58.0,30.0,0.06595773582857792,1.732050807568877,-1.5762175593092271,1.4840783401393671,41.01219330881976,50.0,41.012193308819754,0.0,101.97968188812789,59.78931507250628,42.19036681562161,0.0
215,MIH119_1216,11,9,1,PHN11_PHW65_0176/PHT69,PHN11_PHW65_0176/PHT69,WIPV17/30840,1.0,60.0,55.0,44.0,58.0,15.0,0.01020149293978713,2.25,-0.24731492926509063,2.032532902803817,40.290185486621844,47.63139720814413,41.721708419641764,27.499999999999996,78.12761558540362,61.45872744145117,16.668888143952454,0.0
216,MIH119_1217,10,9,1,PHN11_PHW65_0178/PHT69,PHN11_PHW65_0178/PHT69,WIPV17/30841,1.0,90.0,58.0,47.0,41.0,20.0,0.013289747078205783,2.25,-0.03254656498744709,2.0271499219344005,29.98550176638599,58.0,27.961932762562437,0.0,84.82082344461526,43.37028746057696,41.4505359840383,0.0
217,MIH119_1218,9,9,1,PHN11_PHW65_0180/PHT69,PHN11_PHW65_0180/PHT69,WIPV17/30843,1.0,89.0,61.0,52.0,57.0,30.0,0.0076200215876252265,2.216923937681048,-0.12668092414374002,2.0139897680198264,44.91661295558315,60.99070940453987,35.092704093562524,1.0645967926742943,98.99488255397522,59.924535483288345,39.07034707068687,0.0
218,MIH119_1219,8,9,1,PHN11_PHW65_0184/PHT69,PHN11_PHW65_0184/PHT69,WIPV17/30844,1.0,80.0,59.0,55.0,58.0,35.0,0.012648004225627868,2.039606729161475,-0.3051669210536346,1.8317917482732613,47.51081856876152,58.10365742772027,33.26743330836067,10.245242482348889,86.36256102634862,60.29054411876671,26.072016907581904,0.0
219,MIH119_1220,7,9,1,PHN11_PHW65_0190/PHT69,PHN11_PHW65_0190/PHT69,WIPV17/30246,1.0,87.0,61.0,50.0,52.0,21.0,0.008384784255150744,2.25,-0.061461345955999676,2.0332681090050277,39.834311042186854,60.916401620029006,33.42495570370004,3.1924933308195733,93.47803695747697,54.86600561102401,38.61203134645297,0.0
220,MIH119_1221,6,9,1,PHN11_PHW65_0194/PHT69,PHN11_PHW65_0194/PHT69,WIPV17/30247,1.0,72.0,56.0,45.0,56.0,27.0,0.028977649677314938,1.9626105055051508,-0.23804117629449545,1.7362722625916407,39.59797974644666,53.2591649125286,39.597979746446654,17.304951684997054,85.36080387255971,58.447818633672746,26.912985238886954,0.0
221,MIH119_1222,5,9,1,PHN11_PHW65_0205/PHT69,PHN11_PHW65_0205/PHT69,WIPV17/30848,1.0,70.0,62.0,48.0,64.0,25.0,0.00720892731764884,2.25,-0.15125102383653935,2.093647933272044,47.56126883055323,58.26094248872632,42.82435880696693,21.20524888619146,92.8156773588135,67.64844269295905,25.167234665854465,0.0
222,MIH119_1223,4,9,1,PHN11_PHW65_0206/PHT69,PHN11_PHW65_0206/PHT69,WIPV17/30849,1.0,85.0,47.0,43.0,50.0,20.0,0.013013750169165192,2.25,-0.1838328883721843,2.0344209421800197,34.09991800312493,46.82115081031204,36.567685080958526,4.096319909139933,89.04723810768132,53.001767422851984,36.04547068482933,0.0
223,MIH119_1224,3,9,1,PHN11_PHW65_0206/PHT69,PHN11_PHW65_0209/PHT69,WIPV17/30250,,72.0,70.0,47.0,65.0,26.0,0.009107889411320258,2.1986816857530407,-0.06356246337072126,1.9950378192259315,47.53799060524608,66.57395614066074,44.3298934040624,21.631189606246316,99.59187171096164,68.58684464506995,31.005027065891703,0.0
224,MIH119_1225,3,10,1,PHN11_PHW65_0211/PHT69,PHN11_PHW65_0211/PHT69,WIPV17/30851,1.0,73.0,56.0,44.0,53.0,13.0,0.011418364124984128,2.25,-0.07013594079047122,2.036162236247395,36.81689363432686,53.55306633392999,38.125009417948505,16.372815464473256,84.94197156591741,56.16056128270536,28.78141028321204,0.0
225,MIH119_1226,4,10,1,PHN11_PHW65_0212/PHT69,PHN11_PHW65_0212/PHT69,WIPV17/30852,1.0,74.0,68.0,50.0,67.0,24.0,0.00610804979090287,2.25,-0.12254387090695804,2.00256966954869,51.32497768897153,65.36579532380568,43.06676984899813,18.743340195555945,99.97599348772029,70.6927379988194,29.283255488900895,0.0
226,MIH119_1227,5,10,1,PHN11_PHW65_0212/PHT69,PHN11_PHW65_0237/PHT69,WIPV17/30860,,75.0,60.0,45.0,61.0,23.0,0.009046518039086819,2.25,-0.12246668506141704,2.0095175458085923,43.1335136523794,57.9555495773441,43.13351365237939,15.529142706151244,97.23410245360128,64.6067655939987,32.627336859602565,0.0
227,MIH119_1228,6,10,1,PHN11_PHW65_0217/PHT69,PHN11_PHW65_0217/PHT69,WIPV17/30854,1.0,90.0,57.0,45.0,48.0,16.0,0.012206529374407821,2.25,-0.05223317603403104,2.063913383344639,33.941125496954285,57.0,33.94112549695428,0.0,93.87958645683963,50.83811063134325,43.04147582549639,0.0
228,MIH119_1229,7,10,1,PHN11_PHW65_0221/PHT69,PHN11_PHW65_0221/PHT69,WIPV17/30255,1.0,81.0,63.0,62.0,63.0,32.0,0.003500096502550425,2.25,-0.43163454145834684,2.0255141480803927,55.6256983501124,62.22436545749368,29.57670845551112,9.855371297534544,86.74525393514685,65.35683954864272,21.388414386504124,0.0
229,MIH119_1230,8,10,1,PHN11_PHW65_0224/PHT69,PHN11_PHW65_0216/PHT69,WIPV17/30253,,60.0,60.0,40.0,60.0,10.0,0.012399753047703873,2.25,-0.07289034578504429,2.076844465833352,38.56725658119236,51.96152422706632,45.96266658713868,29.999999999999996,85.54050846242237,63.63619323021844,21.904315232203942,0.0
230,MIH119_1231,9,10,1,PHN11_PHW65_0224/PHT69,PHN11_PHW65_0224/PHT69,WIPV17/30857,1.0,74.0,62.0,51.0,66.0,27.0,0.005899443509204073,2.25,-0.3110442435842938,2.061487849399772,51.29163345616008,59.59822514817577,41.535145809289276,17.08951606065395,96.1669789983923,69.56630794417765,26.600671054214644,0.0
231,MIH119_1232,10,10,1,PHN11_PHW65_0225/PHT69,PHN11_PHW65_0225/PHT69,WIPV17/30858,1.0,81.0,55.0,50.0,54.0,16.0,0.007998413864691547,2.25,-0.1464018055088429,2.0235794659688886,41.36639992842481,54.32285873273258,34.71053092307312,8.603895577212699,87.28706870222508,56.9762365960634,30.31083210616168,0.0
232,MIH119_1233,11,10,1,PHN11_PHW65_0227/PHT69,PHN11_PHW65_0227/PHT69,WIPV17/30859,1.0,65.0,64.0,40.0,61.0,17.0,0.012146182579929192,2.25,-0.04883008555460594,2.045007729913185,39.210044190878904,58.003698370345596,46.72871103025766,27.047568751404764,93.23649572706566,64.69679645072208,28.539699276343587,0.0
233,MIH119_1234,12,10,1,PHN11_PHW65_0241/PHT69,PHN11_PHW65_0241/PHT69,WIPV17/30861,1.0,81.0,58.0,49.0,55.0,19.0,0.008250587289157165,2.25,-0.10389119911262179,2.015778863596236,41.50902691225246,57.28592375451799,36.0832465944779,9.07319897233339,90.73033201719815,58.085894331160404,32.64443768603774,0.0
234,MIH119_1235,13,10,1,PHN11_PHW65_0245/PHT69,PHN11_PHW65_0245/PHT69,WIPV17/30263,1.0,75.0,65.0,46.0,59.0,20.0,0.008914655319877231,2.25,-0.057844740058112576,2.00304458747155,42.44104821998042,62.78517870878944,40.98484385708084,16.823237931663847,95.52486502790109,62.452649132408006,33.07221589549308,0.0
235,MIH119_1236,14,10,1,PHN11_PHW65_0250/PHT69,PHN11_PHW65_0250/PHT69,WIPV17/30865,1.0,82.0,58.0,22.0,57.0,20.0,1.7671790017814013,1.1100529323495676,-2.0418447746365387,0.8611279475874932,21.352575824706996,57.435547987011084,52.84947971030687,8.072039855683796,114.6906991868981,57.039787352829414,57.650911834068694,0.0
236,MIH119_1237,15,10,1,PHN11_PHW65_0251/PHT69,PHN11_PHW65_0251/PHT69,WIPV17/30266,1.0,70.0,71.0,48.0,66.0,20.0,0.006936904169244606,2.25,-0.056053621448915375,2.0443307045761854,49.04755848150802,66.7181760757995,44.162620019684645,24.28343017612248,97.6695050733239,69.76245652711398,27.907048546209904,0.0
237,MIH119_1238,16,10,1,PHN11_PHW65_0257/PHT69,PHN11_PHW65_0257/PHT69,WIPV17/30868,1.0,89.0,62.0,52.0,51.0,16.0,0.007721149015524292,2.25,-0.06213407249313022,2.0084863057414917,40.18854843394282,61.99055709969626,31.398735241608573,1.0820491991115777,92.77783732696236,53.696314986010265,39.08152234095209,0.0
238,MIH119_1239,17,10,1,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0260/PHT69,WIPV17/30870,1.0,69.0,60.0,39.0,67.0,14.0,0.01149337382383811,2.25,-0.14072438736154516,2.0472702399483884,42.16446620033911,56.01482558983211,52.068779417617044,21.502076972718015,105.91020867098464,71.05856773386147,34.85164093712315,0.0
239,MIH119_1240,18,10,1,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0261/PHT69,WIPV17/30871,,70.0,77.0,38.0,67.0,14.0,0.01224388350062892,2.25,-0.023879098586930717,2.0394374234519694,41.24931884681911,72.35633180051495,52.79672049165037,26.33555103607649,113.72387661139078,71.04935778961286,42.674518821777916,0.0
240,MIH119_1241,19,10,1,PHN11_PHW65_0266/PHT69,PHN11_PHW65_0266/PHT69,WIPV17/30872,1.0,77.0,60.0,48.0,61.0,20.0,0.007654790700437985,2.25,-0.12837449007969762,2.081774497464623,45.33183435412105,58.462203887114114,40.81696698789035,13.497063260631899,96.05908905134271,64.47742194172659,31.581667109616127,0.0
241,MIH119_1242,20,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0278/PHT69,WIPV17/30278,,81.0,62.0,50.0,59.0,24.0,0.00716029734278346,2.25,-0.0927955068724365,2.0603245372952803,45.196622144019706,61.23667711689854,37.92446897150582,9.698936832494313,96.18799220774741,62.25181405866186,33.93617814908556,0.0
242,MIH119_1243,21,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0277/PHT69,WIPV17/30877,,80.0,59.0,45.0,59.0,25.0,0.013980190010891739,2.144506920509559,-0.15104263741976362,1.9094178332036813,41.71930009000631,58.10365742772027,41.7193000900063,10.245242482348889,98.90386136828113,62.16090469272167,36.742956675559455,0.0
243,MIH119_1244,22,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0267/PHT69,WIPV17/30873,1.0,76.0,58.0,50.0,56.0,25.0,0.0076429503484394205,2.25,-0.10786886855596134,2.04971751574607,42.89848881466277,56.2771521240078,35.996106142446195,14.031469944780728,85.9951901576476,59.086467581102774,26.908722576544818,0.0
244,MIH119_1245,23,10,1,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0274/PHT69,WIPV17/30874,1.0,88.0,66.0,50.0,47.0,23.0,0.009514232269701061,2.25,-0.026655035311950258,2.045367988161735,36.00408882659197,65.95979458326032,30.211017655267344,2.303366782365064,92.4614379932161,49.59042814842555,42.871009844790535,0.0
245,MIH119_1246,24,10,1,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0275/PHT69,WIPV17/30875,,74.0,59.0,44.0,51.0,20.0,0.011980805152728256,2.25,-0.03921133840664713,2.0455533745697694,35.42757689340887,56.714440060360815,36.68632981727121,16.26260399320295,84.94702327130938,54.04129481920707,30.905728452102323,0.0
246,MIH119_1247,25,10,1,PHN11_PHW65_0276/PHT69,PHN11_PHW65_0276/PHT69,WIPV17/30876,1.0,80.0,55.0,40.0,53.0,20.0,0.014479623246665713,2.25,-0.07598459672740615,2.0039007456683104,34.067743313386586,54.16442641567144,40.60035548530583,9.550649771681169,94.85943867247863,56.21197068669295,38.64746798578568,0.0
247,MIH119_1248,26,10,1,PHN11_PHW65_0279/PHT69,PHN11_PHW65_0279/PHT69,WIPV17/30879,1.0,89.0,52.0,50.0,51.0,27.0,0.008590794924563126,2.25,-0.17298841989555497,2.038372581211226,39.068266599067876,51.992080148132345,32.7821680940135,0.9075251347387426,89.40269347740656,53.81089011850431,35.591803358902254,0.0
248,MIH119_1249,27,10,1,PHN11_PHW65_0282/PHT69,PHN11_PHW65_0282/PHT69,WIPV17/30880,1.0,83.0,44.0,45.0,54.0,20.0,0.010535412573117759,2.25,-0.9536659308226211,2.078292600479479,38.18376618407357,43.67203067221817,38.18376618407356,5.362251109826489,90.90596132648213,57.19287446026115,33.713086866220976,0.0
