plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle_L1,End.Length_L1,Mid.Angle_L1,Mid.Length_L1,Stem.Angle_L1,A1_L1,N1_L1,A2_L1,N2_L1,a_L1,b_L1,c_L1,d_L1,model_leaf_length_L1,End.Angle_L2,End.Length_L2,Mid.Angle_L2,Mid.Length_L2,Stem.Angle_L2,A1_L2,N1_L2,A2_L2,N2_L2,a_L2,b_L2,c_L2,d_L2,model_leaf_length_L2
MIH119_2004,29,11,2,PHN11_PHW65_0300/PHT69,PHN11_PHW65_0300/PHT69,WIPV17/30887,1.0,85.0,57.0,65.0,51.0,30.0,1.4113128277084195e-05,3.7143949435056256,-0.5696075350385825,1.430229657012435,46.22169713886914,56.783097791229494,21.553531348775678,4.9678773366165165,74.54458075603907,80.0,43.0,45.0,46.0,35.0,0.2251833340482805,1.4281480067421144,-1.0484589547160017,1.3894016150702104,32.526911934581186,42.346733379524935,32.526911934581186,7.466871639678004,73.76930772473204
MIH119_2005,28,11,2,PHN11_PHW65_0301/PHT69,PHN11_PHW65_0301/PHT69,WIPV17/30888,1.0,70.5,47.0,34.0,54.0,17.5,0.1211802746373562,2.251027240530449,-0.465041058180195,1.956506828480604,29.891536883141466,44.19616447170621,44.815005549916776,15.345649148287078,91.16374114556076,85.0,37.0,30.0,45.0,20.0,0.2791479184815346,1.5862568277145443,-0.9639207985615618,1.356105395500975,22.500000000000004,36.8592038293946,38.97114317029974,3.2247624816633524,84.69367393008001
MIH119_2006,27,11,2,PHN11_PHW65_0302/PHT69,PHN11_PHW65_0302/PHT69,WIPV17/30889,1.0,72.5,62.0,47.5,59.5,27.5,0.014201227731602985,2.104342346492736,-0.7166545854953195,2.4319124357907067,43.693639183741425,57.14306133377882,40.30407626434935,20.059627182812942,89.10310654282713,80.0,58.5,45.0,47.5,31.0,0.09101642701246783,1.6904826998781806,-0.10273451170194764,1.7192400319240977,33.18243337890805,57.414726991990825,33.737089129354025,9.991015067851585,83.9176237406238
MIH119_2007,26,11,2,PHN11_PHW65_0303/PHT69,PHN11_PHW65_0303/PHT69,WIPV17/30890,1.0,85.0,66.0,50.0,51.0,25.0,0.0028013978003285232,2.555723826860413,-0.02587516613940712,2.1167935891827017,39.06826659906788,65.74885007405521,32.7821680940135,5.752279021345439,94.51077889171994,86.0,49.5,45.0,50.0,25.0,0.03678038193713224,2.2397641135117494,-0.7424854682189526,1.4456664387863367,35.355339059327385,49.36642138045504,35.355339059327385,3.5307640696530065,88.02545766492065
MIH119_2010,23,11,2,PHN11_PHW65_0315/PHT69,PHN11_PHW65_0315/PHT69,WIPV17/30895,1.0,81.5,59.0,48.0,55.5,24.0,0.03351121985197253,2.646074865602695,-0.6372931117173329,1.702798908315604,40.70346133505249,57.89317877076577,36.93047502260104,9.22449585424819,93.37421094361041,63.5,52.0,35.0,48.5,21.0,0.08849043867652981,1.8439413029090537,-0.02306523804396473,3.099830038405615,27.53411502279041,45.602351077290535,39.70266998823968,22.73649353113266,77.0516118177821
MIH119_2012,21,11,2,PHN11_PHW65_0320/PHT69,PHN11_PHW65_0320/PHT69,WIPV17/30898,1.0,71.0,62.5,45.0,62.5,20.0,0.11677503769981833,3.172513655429089,-0.5263702602938269,2.119462084634325,42.962812921102035,58.10235301515563,42.413774815425384,19.703539230722093,96.22282251485156,83.0,48.0,44.0,53.0,19.0,0.0015457197801187338,2.8045638442441425,-0.7285144291182101,1.5916153527846741,36.81689363432686,47.64221527878345,38.12500941794851,5.84972848344708,92.06294820815927
MIH119_2017,16,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0329/PHT69,WIPV17/30903,1.0,78.0,75.0,44.0,58.0,30.0,0.08619269098691883,1.672622022264792,-0.012191880521573224,2.1922736278163457,40.290185486621844,73.36107005503544,41.72170841964176,15.593376811331947,103.88442953558328,85.0,45.0,50.0,46.0,45.0,0.4238073263702588,1.1917535925942098,-1.279730240329705,1.325969882947225,35.23804438347299,44.82876141412855,29.56823004558081,3.9220084236446175,73.68076842780151
MIH119_2018,15,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0345/PHT69,WIPV17/30309,,58.0,54.0,35.0,61.0,26.0,0.303516415641127,1.4356382054941497,-0.7249417156500573,1.4212763350256306,34.988162617413806,45.79459719244701,49.9682747016285,28.61564026859307,86.06375377428249,80.5,43.0,40.0,46.0,21.0,0.01993663662783501,2.2173912901725608,-0.5851071624724213,2.4746662512866364,29.589244348200157,41.993564778005904,34.99190772283496,8.387811654711658,81.13008436896901
MIH119_2019,14,11,2,PHN11_PHW65_0336/PHT69,PHN11_PHW65_0336/PHT69,WIPV17/30905,1.0,70.0,58.5,45.0,59.0,27.5,0.03955883708113729,1.938278864039218,-0.7386291724426803,1.3631254809836195,41.71930009000632,54.837355738842795,41.7193000900063,19.72729220436647,87.4119128186478,65.0,50.5,40.0,54.5,25.5,0.13388046132483244,1.7759518765314903,-0.7373643357013475,1.4496156483670992,34.598174402019545,45.036522786596,41.842654836188935,21.096675254514693,79.7733170138331
MIH119_2020,13,11,2,PHN11_PHW65_0343/PHT69,PHN11_PHW65_0343/PHT69,WIPV17/30907,1.0,64.0,81.5,40.5,69.0,27.0,0.0948104819075434,1.6819460216371254,-0.0004365199562606317,3.287075470782292,44.554453626132144,72.96498987118697,52.408180470059975,35.296656956889684,106.6764482269877,71.0,58.0,49.0,48.0,21.5,0.008264663048887153,3.1143654605521824,-0.002603047985998136,3.6785304404004218,36.00052189632105,54.57234567087603,31.572060941178044,17.467178932655973,77.23462393544844
MIH119_2021,12,11,2,PHN11_PHW65_0345/PHT69,PHN11_PHW65_0347/PHT69,WIPV17/30911,,65.0,55.5,45.0,59.5,24.5,0.010604139945308448,2.2505500243973704,-0.8149833437438725,1.5539571036515858,41.697054112457366,49.279056790041025,42.1284530294709,23.6498000450214,83.33166581431061,79.0,39.0,40.0,46.0,27.5,0.36660277783042616,1.678650976265751,-1.534986046836622,1.4267498382847958,29.522479175782408,38.05379438300388,35.04793035438618,7.503393206660237,76.3929242198183
MIH119_2024,9,11,2,PHN11_PHW65_0353/PHT69,PHN11_PHW65_0353/PHT69,WIPV17/30913,1.0,69.0,62.0,40.0,62.0,23.5,0.03747434077330293,2.0111632337022205,-0.2932072027776627,1.7854695249533783,40.101770778171904,57.565999441747906,46.97788780043437,22.62055190992939,95.9235023311451,75.0,43.0,36.0,50.0,20.0,0.047444874644164296,1.9961591899682063,-0.8928214139882416,1.3983766083373812,29.389262614623657,41.53481053042994,40.45084971874737,11.129218939408393,84.29750205119079
MIH119_2025,8,11,2,PHN11_PHW65_0354/PHT69,PHN11_PHW65_0354/PHT69,WIPV17/30914,1.0,60.0,59.0,37.5,61.0,24.5,0.11594961520395987,1.7043988697892265,-0.3333882632913383,1.5686937679786106,36.50609665440988,50.579715651694535,48.21890957551192,28.60067751431883,87.46931687467938,72.5,48.5,40.0,51.5,27.0,0.1485807289161056,1.6690059112024946,-0.7097247551821175,1.3869425823036108,33.10356189885678,46.217805642943965,39.45128882062737,14.549550044827807,81.36050368189825
MIH119_2026,7,11,2,PHN11_PHW65_0355/PHT69,PHN11_PHW65_0355/PHT69,WIPV17/30915,1.0,69.5,60.5,40.5,60.5,25.5,0.060625502450901175,1.8123794011553165,-0.3117854280872973,1.6758313257530997,39.379296688305004,56.425284473865716,45.68440133765552,21.30595856352501,93.32921903606056,70.0,50.5,40.0,50.5,31.0,0.3049408227692947,1.3981016534449828,-0.4720846731326673,1.5605212033996594,32.46077428917024,46.34749457412508,38.68524437750839,18.070259908672465,76.80195123471384
MIH119_2027,6,11,2,PHN11_PHW65_0358/PHT69,PHN11_PHW65_0358/PHT69,WIPV17/30916,1.0,67.0,68.0,35.0,57.0,25.0,0.248380288825806,1.5015999114836842,-0.0003991984163073607,3.186657968147021,32.69385687200963,62.59433003476594,46.69166652447253,26.569716737270607,97.06211894613241,71.5,52.5,45.0,51.5,32.5,0.1512854975515384,1.5776818558012646,-0.7564498735823662,1.3388410724337558,36.000097484519095,48.44840999949832,36.554753234965055,16.087528052876266,76.75713326727661
MIH119_2028,5,11,2,PHN11_PHW65_0365/PHT69,PHN11_PHW65_0365/PHT69,WIPV17/30919,1.0,77.0,68.5,47.5,61.0,30.5,0.03905207013030248,1.8761521796852356,-0.33363389398143944,1.7218224016579788,44.75429935552124,66.71763028350874,41.36473643612917,15.107559281911895,99.71481244758243,83.5,51.0,43.5,55.5,25.5,0.03823061952418802,1.9990683259048685,-1.4479422009291991,1.2756701900080532,37.93314768188503,50.5500072745682,40.372291475163046,6.005219857549764,94.77350937097508
MIH119_2029,4,11,2,PHN11_PHW65_0372/PHT69,PHN11_PHW65_0372/PHT69,WIPV17/30921,1.0,85.0,62.0,50.0,56.5,31.5,0.06921261557173636,2.006744936110072,-0.7564535113097121,1.2788390918347807,43.08880050390837,61.764071281688224,36.2126834816459,5.403656050354806,95.11525160195526,60.0,52.0,35.0,59.0,28.0,0.5823251894479824,1.3185533343338427,-1.0196384045277895,1.2754326512029994,33.997809705125995,45.033320996790806,47.94609856231988,26.0,84.28877189285737
MIH119_2031,3,12,2,PHN11_PHW65_0382/PHT69,PHN11_PHW65_0382/PHT69,WIPV17/30924,1.0,55.0,57.0,32.5,62.0,20.5,0.1641820711829787,1.712831514190033,-0.3648422461651595,1.6321573622006331,32.256989296433964,44.8037815573654,52.33384083853632,32.00386501346574,88.10839495267851,83.0,39.0,42.5,47.5,29.0,0.11384274165797433,1.6696599649356392,-1.4594516681368372,2.166949706432898,32.04391199036081,38.6371157179332,35.002075992739336,4.902228258399791,80.16572179318617
MIH119_2033,5,12,2,PHN11_PHW65_0393/PHT69,PHN11_PHW65_0393/PHT69,WIPV17/30929,1.0,70.0,63.5,43.0,60.5,22.5,0.009863490024908954,2.263054606826795,-0.2274206460550561,2.077454057450029,41.03211172429477,58.556083617144935,44.34687877421871,21.959445330007906,93.90485618281342,52.5,62.0,33.5,61.0,29.0,0.7705878798680739,1.1940016797708126,-0.38208263584989255,3.2711127214110385,33.7002760399375,48.290341866306896,50.820708231717816,38.04163056034261,83.21851534790925
MIH119_2034,6,12,2,PHN11_PHW65_0395/PHT69,PHN11_PHW65_0395/PHT69,WIPV17/30930,1.0,66.5,60.5,37.0,64.0,16.0,0.004883756104454361,2.739360183384408,-0.05533946131699493,2.3221687525430137,38.50517377414104,55.42658904032624,51.011127936850606,24.20007228805588,102.94755846514437,66.5,54.0,42.0,53.0,22.0,0.03678271855903662,2.302009405150419,-0.4083241847264385,2.8235295526331727,35.46825385424295,48.932076256646006,39.339330130237,22.01692091334568,80.96391160990301
MIH119_2035,7,12,2,PHN11_PHW65_0398/PHT69,PHN11_PHW65_0398/PHT69,WIPV17/30331,1.0,73.0,62.0,38.0,58.0,21.0,0.11716294731632895,2.1724543570417136,-0.02920955882846935,2.2111792305337548,35.370739420666936,57.50819578242138,45.86753573507292,18.52293773857963,98.21741812940904,89.0,51.0,47.0,48.0,18.0,0.0002598195919921475,3.3004115246248285,-0.4560043076039358,1.5353945550777166,35.104977677720186,50.99223245297596,32.735921282999925,0.8900727283014591,89.18057823284359
MIH119_2038,10,12,2,PHN11_PHW65_0407/PHT69,PHN11_PHW65_0407/PHT69,WIPV17/30933,1.0,65.0,43.0,35.0,53.5,18.0,0.03732189460749831,2.1828591413009573,-0.77003623353714,1.7557712400851369,30.68633934478097,38.56510226875732,43.82463436946106,18.65636257986204,83.44604893963364,82.0,35.0,35.0,45.0,20.5,0.08431383222121816,1.873953700484685,-1.7727160165483378,1.4774343809530937,25.810939635797077,34.468880363030195,36.86184199300463,4.352017124616101,80.66196266601932
MIH119_2040,12,12,2,PHN11_PHW65_0418/PHT69,PHN11_PHW65_0418/PHT69,WIPV17/30336,1.0,86.0,54.0,43.0,51.0,34.0,0.2759054507630849,1.3825104692569932,-0.6183886212370726,1.3540747292730595,34.78191636318742,53.8684587140305,37.299038782577696,3.766849582182767,90.5472485520892,80.5,67.0,49.0,51.0,33.0,0.0524840582600035,1.7751850695315556,-0.2045730561654772,2.4164770677937226,38.50722596684908,65.82563127268786,33.427571512485315,11.333633190339437,90.1164066629752
MIH119_2041,13,12,2,PHN11_PHW65_0423/PHT69,PHN11_PHW65_0423/PHT69,WIPV17/30939,1.0,62.5,69.5,40.0,70.0,24.5,0.044615605175291416,1.8828005783340624,-0.3514429296287046,2.1158944766021324,44.690382268980294,60.96917639073163,53.53110415474632,32.10642651004756,101.13428346035623,46.0,79.0,29.0,66.5,20.0,0.30340359339595,1.5235582424577545,-0.036800014571522766,2.30132160736722,32.22729735332735,55.86564684191352,58.157582685660536,55.59736752319763,91.35358819337523
MIH119_2042,14,12,2,PHN11_PHW65_0424/PHT69,PHN11_PHW65_0424/PHT69,WIPV17/30940,1.0,67.5,64.0,43.0,58.5,25.5,0.03281901331598997,2.11787771201088,-0.21804537132165253,2.946764389104533,39.376694602251824,58.52253893984759,42.67307139965899,24.52339039817814,89.99153680347321,74.0,52.0,37.5,55.0,30.5,0.5858373904745415,1.3059457407992223,-0.8142780501625398,1.4524441921943672,34.230970388562795,50.011668884695816,42.46654197371265,14.213525186785937,88.80370766891535
MIH119_2044,16,12,2,PHN11_PHW65_0431/PHT69,PHN11_PHW65_0431/PHT69,WIPV17/30342,1.0,77.0,59.0,44.0,54.5,25.5,0.03666901689352695,2.080667830564049,-0.3312326416825548,1.936536768243016,37.88450062544158,57.40904874404055,39.167739505915044,13.253923237775917,91.13088954207852,74.5,47.5,44.5,52.5,33.0,0.16461910847412187,1.5176620104948686,-1.2120208631992169,1.463432581458239,36.79944733337744,45.662796272543666,37.441164510248434,12.541283683215726,80.23650891729598
MIH119_2045,17,12,2,PHN11_PHW65_0443/PHT69,PHN11_PHW65_0432/PHT69,WIPV17/30943,,78.5,68.5,46.5,60.5,33.0,0.10292810461187177,1.6661079444499514,-0.5521555538853846,1.2784744562045558,43.656214150890825,66.79491500179363,41.72276532787983,13.069728430287842,99.45092640231798,80.5,61.0,46.5,56.5,31.0,0.04688247710251768,1.8178751503605324,-0.3768436396743245,1.660513746691234,40.380864002391355,59.96500845730825,38.62566385424871,10.114251046019444,94.12526400468272
MIH119_2047,19,12,2,PHN11_PHW65_0451/PHT69,PHN11_PHW65_0451/PHT69,WIPV17/30946,1.0,72.0,60.5,46.5,66.0,20.5,0.0008820392338821793,2.8203609684741178,-0.915803689050837,1.4971660937017932,47.84028399776465,57.50926034969598,45.43482187641223,18.66754365218853,100.38105315857156,69.0,51.5,40.5,55.5,24.0,0.06735506174170723,1.92806692699128,-0.6927992693857694,1.4132954163112437,36.14206660460745,47.799782833231156,41.89409189875178,18.83429294674186,84.04737762758745
MIH119_2049,21,12,2,PHN11_PHW65_0455/PHT69,PHN11_PHW65_0455/PHT69,WIPV17/30948,1.0,82.0,68.0,52.5,58.0,31.5,0.010037862291206515,2.140484625462488,-0.3152428613581821,1.5629074075585274,46.05035953658614,67.25349440433408,35.17074057508673,9.769044506572596,94.99751264407536,66.0,55.0,36.0,55.0,30.0,0.5605962539472712,1.2584085723648186,-0.3864418977659746,1.402587088651794,32.328188876086024,50.24500017034305,44.49593469062211,22.370515369169013,84.17280025753148
MIH119_2056,28,12,2,PHN11_PHW65_0512/PHT69,PHN11_PHW65_0512/PHT69,WIPV17/30359,1.0,86.0,56.0,41.5,53.5,26.5,0.057819873910287437,1.8503357881458788,-0.34031496697068114,1.6331147703475832,35.33753980021458,55.85020884637129,39.384152553831406,3.975407144746285,97.36027505659685,79.5,39.0,37.5,47.5,23.0,0.07293634926009597,1.872755237748108,-0.9354660078843381,1.5535030063971025,28.5134559672906,38.25773218896981,37.48107836000933,6.603261389337466,82.04083077000901
MIH119_2057,29,12,2,PHN11_PHW65_0514/PHT69,PHN11_PHW65_0505/PHT69,WIPV17/30958,,63.0,62.5,44.0,62.5,30.0,0.2786542275459629,1.7900373448898024,-1.442202651171456,1.4768201031268429,42.63297739228466,51.629585148486875,45.50338869431318,29.601357446281828,82.81965000135973,85.0,61.0,45.0,44.0,30.0,0.08074093357781183,1.7320508075688772,-0.03022544444371105,1.9911568069451016,31.11269837220809,60.767876583596475,31.11269837220809,5.316500307607148,86.35010618595719
MIH119_2058,30,12,2,PHN11_PHW65_0514/PHT69,PHN11_PHW65_0514/PHT69,WIPV17/30960,1.0,87.0,63.0,47.5,46.0,28.5,0.11512702918040775,2.1889208281418413,-0.04088001330458408,1.9725635316480123,33.94141582095952,62.87533538731631,30.98325181858099,3.2951566993256627,90.31041185494864,80.0,58.0,50.0,53.0,25.0,0.002638671570188426,2.555723826860413,-0.3820563117999695,1.4762379202062768,40.600355485305826,57.11884967470807,34.06774331338658,10.07159430468196,86.29093142695402
MIH119_2060,29,13,2,PHN11_PHW65_0548/PHT69,PHN11_PHW65_0548/PHT69,WIPV17/30962,1.0,76.5,53.5,42.0,48.5,22.5,0.03936008493057992,2.226331534529965,-0.5604400197818268,1.7431969032570551,32.420097328336155,51.778177790359315,36.032244064542596,10.986750951701298,84.6495746315555,75.0,40.5,34.0,46.5,24.5,0.5764697707079829,1.4968469513000435,-0.8834063836851829,1.3859037496313438,26.76993500621241,39.11999596470727,37.72532330035156,10.48217132665209,77.75935259704126
MIH119_2062,27,13,2,PHN11_PHW65_0591/PHT69,PHN11_PHW65_0591/PHT69,WIPV17/30965,1.0,68.0,63.0,45.0,62.0,31.0,0.08115868491700633,1.6642794823505176,-0.5421330742013678,1.3511722544136118,43.84062043356595,58.4125828377076,43.84062043356594,23.60021538520245,88.87043807153681,68.0,55.0,44.0,56.0,21.0,0.004029518285690004,2.5157052671474647,-0.3637812358213671,1.6009713051355383,38.90086874570385,50.995112001173325,40.28302881896446,20.60336263787516,83.700373609381
MIH119_2063,26,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0604/PHT69,WIPV17/30366,1.0,70.0,60.0,46.0,62.0,23.5,0.0072501644873766485,2.39215101983243,-0.6630098921829475,1.4669686248199645,44.732711125713216,56.381557247154504,42.71301245060481,20.521208599540124,91.57589502260714,70.0,55.0,35.0,53.0,25.0,0.25761264481115714,1.5015999114836838,-0.08459701697356202,1.8550966178433828,30.399551126605445,51.68309414322496,43.41505834731657,18.81110788291178,87.72879510593336
MIH119_2064,25,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0626/PHT69,WIPV17/30969,,72.0,54.0,35.0,51.0,20.0,0.06314323000357751,1.923804400163087,-0.013965714214048084,2.420583193163934,29.252398253903355,51.35705187993829,41.776754258738585,16.68691769624716,88.87553211435505,88.0,51.0,40.0,44.0,34.0,0.5272199042805076,1.2440163618768718,-0.527710549280052,1.3142042713297573,28.28265482620773,50.96893217797388,33.70595549723503,1.7798743318275494,83.74273408066577
MIH119_2065,24,13,2,PHN11_PHW65_0604/PHT69,PHW65_MoG_0001/PHT69,WIPV17/30973,,56.5,58.0,30.5,67.5,20.5,1.7499638966566655,1.5722534602547795,-0.7402134692294451,1.3788024295132797,32.62827784215777,47.26708915068071,56.62512974640395,28.24129732855123,101.56196023075688,57.5,53.0,34.5,54.5,21.5,0.09944551252628578,1.8302740582610268,-0.3962382604541965,3.1862331897924285,30.727695983787424,43.98906291166912,43.90472516252422,27.254233542782412,79.3417341752122
MIH119_2066,23,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0639/PHT69,WIPV17/30971,,65.0,49.0,36.0,53.0,22.0,0.08841952544744525,1.7982558595139089,-0.4836943800255982,1.4799946356820626,31.152618371501077,44.40908156479585,42.877900701872214,20.708294825294274,81.06996069211998,82.0,32.0,40.0,43.0,30.0,0.2646349049699542,1.4533631938113547,-4.299207758531411,1.3522575673336663,27.6398672165212,31.688578199730248,32.939911054116045,4.453539230722094,72.48690336010155
MIH119_2067,22,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0663/PHT69,WIPV17/30972,,74.5,58.5,44.5,56.0,22.5,0.03261200807427265,2.6680251897239096,-0.2721322672730223,2.1926907944760465,39.268096862166594,56.37373312291415,39.92215475397741,15.6202359938601,91.39256091317469,70.0,57.5,42.0,53.0,28.0,0.0862715316953599,1.7295776395301083,-0.2405898986049679,1.8701710684615551,34.3948092958589,52.05843685309413,39.655242199441645,19.36086566929029,82.38220416154249
MIH119_2070,19,13,2,PHN11_PHW65_0614/PHT69,PHW65_MoG_0012/PHT69,WIPV17/30978,,67.5,58.0,38.5,55.5,25.0,0.11212575083473628,1.7077284207400718,-0.2773579160336515,1.9104993624822637,34.60942508770617,53.550704243728816,43.36283433323946,22.13421468771716,87.08917080616756,64.0,55.5,39.0,51.5,25.5,0.14945861085806605,1.70676958746119,-0.03583440430432908,2.2000913047752912,32.19552360300946,49.37179074074929,40.03527088547246,23.81915736607624,77.94695684328991
MIH119_2071,18,13,2,PHN11_PHW65_0614/PHT69,PHW65_MoG_0015/PHT69,WIPV17/30980,,66.0,50.5,33.5,58.5,16.5,0.0923174578769254,2.2557212880671966,-1.1284015767626825,1.63182880368913,31.009233099593967,43.580006796257365,48.858350021883,18.030080176443352,95.84095842135244,55.0,47.0,35.0,57.0,20.0,0.05697741190429932,1.923804400163087,-2.09720853476138,1.274467646358649,32.69385687200963,38.500146081582606,46.69166652447253,26.958092508499163,79.99205163022614
MIH119_2073,16,13,2,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614/PHT69,WIPV17/30368,1.0,70.0,57.0,44.0,54.0,21.0,0.0042578718364672365,2.5157052671474647,-0.04803390051874274,2.1610243901320247,37.511552004785855,53.56247938479678,38.84434921828716,19.495148169563123,84.49044265392376,72.0,55.0,40.0,43.0,21.0,0.023260914519013805,2.185929273368535,-3.904060805706476e-05,4.030548206885023,27.6398672165212,52.308108396233436,32.939911054116045,16.995934690622107,77.96419378393088
MIH119_2074,15,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,65.0,52.0,39.0,55.0,23.0,0.044735442171759635,1.9984021140129185,-0.4957504651833096,2.2434454321266157,34.423009945543306,45.412775444464216,42.508877101129215,21.46190018720001,82.48675138277542,74.0,38.0,31.0,42.5,21.5,0.33138328079117885,1.5348789995822545,-0.6353141113294416,1.97414194083482,22.104865749300977,36.35665249322362,36.17919700037029,10.316361442699515,74.38931690620883
MIH119_2075,14,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,77.5,56.5,44.5,53.5,30.5,0.10037564704664796,1.7649180775505815,-0.44853610611189865,1.4338782096655769,37.3601903270331,54.67469123896728,37.949633440146286,12.18793488171599,86.88326078003803,71.5,43.5,42.5,46.0,22.5,0.04076912608062417,2.4318066318673965,-0.4774420260643081,1.737443983763563,30.98325181858099,41.14607907982315,33.94141582095952,13.863848299010954,72.25801578993787
MIH119_2079,10,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,81.5,58.5,45.5,51.5,23.0,0.008929997975500809,2.5478704488877835,-0.20875670715542216,1.9894563873356663,36.59166805328714,57.7720711123448,36.01353313279882,8.479777496700834,91.50412289112973,65.0,60.0,40.0,47.0,25.0,0.07906714067410384,1.7994549660566954,-1.0475165889629269e-05,4.800454597576363,30.21101765526735,54.097873520108955,36.00408882659197,25.418584156444393,77.13242259573427
MIH119_2084,5,13,2,PHW65_MoG_0016/PHT69,PHW65_MoG_0016/PHT69,WIPV17/30981,1.0,77.5,63.5,46.0,54.0,28.5,0.03652727948582445,1.965289365297811,-0.2683468599967676,2.5034424793449905,38.992010927801864,61.56330100965073,37.169282709949066,13.180321681816613,91.3885327668202,66.0,56.0,39.5,55.0,32.0,0.4575442995730603,1.322496791231576,-0.5180691692086737,1.3180451039929169,34.897198266933486,51.17578855187286,42.18300433220946,22.40313922247311,81.41817653920205
MIH119_2085,4,13,2,PHW65_MoG_0017/PHT69,PHW65_MoG_0017/PHT69,WIPV17/30982,1.0,67.5,57.0,30.0,58.5,18.0,0.13288999234400287,1.83595974822227,-0.1849999860318042,3.1089398293245734,28.73043490901687,51.74416564053063,49.936221163634656,20.49604498214409,100.69974965906906,85.0,48.0,40.0,46.0,25.0,0.07949281139192438,1.7994549660566954,-0.7992687794340002,1.260212458316884,29.56823004558081,47.81734550840379,35.23804438347299,4.183475651887592,83.84342079543848
MIH119_2086,3,13,2,PHW65_MoG_0018/PHT69,PHW65_MoG_0018/PHT69,WIPV17/30983,1.0,80.5,62.0,39.0,53.5,24.0,0.12589360852928386,1.8503055684306282,-0.21334544414233006,2.378094032364092,32.67933705753889,60.92235469767638,41.1136166470567,10.433556018045117,100.0646504219332,75.5,47.0,45.0,49.5,22.5,0.00979576277459152,2.597870114320914,-0.8050465784987869,1.8690724307637856,34.652893848429784,44.71359517885885,35.084292765443315,12.245632867507556,79.26303458300794
MIH119_2087,3,14,2,PHW65_MoG_0021/PHT69,PHW65_MoG_0021/PHT69,WIPV17/30984,1.0,71.0,69.5,42.5,67.0,25.5,0.035686663948519486,1.9589900404687064,-0.23475576000977605,1.619687536347754,45.38226002299844,65.64955400989797,49.20322185940402,22.780305492612328,104.21509556470731,82.5,64.0,49.5,51.5,37.0,0.2573006763417645,1.6161618528256896,-0.35599428351787377,1.3533409070826008,38.963754560817186,63.414852325485604,33.43296100875533,8.172740583428288,88.11158916777593
MIH119_2089,5,14,2,PHW65_MoG_0024/PHT69,PHW65_MoG_0024/PHT69,WIPV17/30386,1.0,60.0,62.0,34.0,52.0,19.0,0.058556913405535385,1.9589149716987608,-1.8744574087690075e-06,4.895213270880281,29.07803098047883,53.6935750346352,43.10995377286217,31.0,84.44755879633884,79.0,39.0,34.0,45.0,23.0,0.2217670742346525,1.5890424851715013,-0.6247596653457186,1.5022915339023202,25.163680656183605,38.28346015445889,37.30669076497689,7.441550819685247,79.04295696107512
MIH119_2090,6,14,2,PHW65_MoG_0025/PHT69,PHW65_MoG_0025/PHT69,WIPV17/30387,1.0,58.5,45.0,32.0,57.5,15.5,0.02506142588679617,2.2979551551807447,-1.0696568305306244,1.5137971939038897,30.35086049187533,38.477058264765645,48.17758388600267,22.782164443238173,87.66586624687115,73.5,42.0,36.5,47.5,17.0,0.0315998398798926,2.5286849473009188,-0.08718992022727852,8.332642674127287,28.149709064628855,38.229524792528316,38.240184354058314,14.732703387401216,80.5276765248728
MIH119_2092,8,14,2,PHW65_MoG_0034/PHT69,PHW65_MoG_0050/PHT69,WIPV17/30397,,63.0,61.0,42.0,56.5,25.0,0.11351158868188307,2.053285648407295,-0.3016241928804553,3.449352296452636,37.64020434698715,54.32443132738287,42.09054264532392,27.562204256887703,83.53594348000634,63.5,64.5,39.5,54.5,26.0,0.1091258173936382,1.7007589850614453,-0.9686898053860938,1.3571813036398537,34.39573099862442,55.274570424692214,41.95138173298468,30.789104402926515,81.64489696267044
MIH119_2094,10,14,2,PHW65_MoG_0038/PHT69,PHW65_MoG_0038/PHT69,WIPV17/30993,1.0,73.0,58.0,36.0,54.0,18.0,0.019170961775664026,2.2360679774997894,-0.004679573394238378,2.731785682485081,31.74040362379355,55.46567584585607,43.686917696247164,16.957558873918728,95.94797187852959,70.0,51.0,43.0,54.0,18.0,0.0012636138762656065,2.8699863287734435,-0.5304284895383142,1.5488042082641804,36.82791144337492,47.92432366008133,39.493099887435214,17.443027309609107,83.96807659743291
MIH119_2096,12,14,2,PHW65_MoG_0041/PHT69,PHW65_MoG_0041/PHT69,WIPV17/30995,1.0,58.0,57.0,34.0,61.0,23.0,0.1669040248486638,1.6538271728570182,-0.4036547130211141,2.0785734027428333,34.5305109245614,48.438752234978075,49.885096073236284,29.97982258676867,88.01865279961844,64.0,45.0,41.0,50.0,21.5,0.039450196765775734,2.285306834999088,-1.1330181310441143,1.496288981059344,32.82429839780726,40.17834386888779,37.70683209726772,19.712586230528427,72.79804751327325
