,plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,LPlantL2.End.Angle,LPlantL2.End.Length,LPlantL2.Mid.Angle,LPlantL2.Mid.Length,LPlantL2.Stem.Angle,A1,N1,A2,N2,a,b,c,d,length,curled
219,MIH119_1220,7,9,1,PHN11_PHW65_0190/PHT69,PHN11_PHW65_0190/PHT69,WIPV17/30246,1.0,89,57.0,44.0,51.0,21.0,0.004643204604951723,2.515705267147465,-0.28405106160622634,1.5739153761535847,35.42757689340887,56.9913186239143,36.68632981727121,0.9947871669251601,97.27657059903508,0.0
220,MIH119_1221,6,9,1,PHN11_PHW65_0194/PHT69,PHN11_PHW65_0194/PHT69,WIPV17/30247,1.0,80,47.0,40.0,47.0,26.0,0.10229672610230198,1.7204091972705478,-0.6139168976361692,1.3734620163243478,30.21101765526735,46.28596439157378,36.00408882659197,8.161464350345726,80.92112063888817,0.0
221,MIH119_1222,5,9,1,PHN11_PHW65_0205/PHT69,PHN11_PHW65_0205/PHT69,WIPV17/30848,1.0,70,5.0,47.0,57.0,24.0,0.004872520954495522,2.408579557899663,0.0,0.0,41.68716099229272,4.698463103929543,38.87390652356241,1.7101007166283435,106.3074707348829,1.0
222,MIH119_1223,4,9,1,PHN11_PHW65_0206/PHT69,PHN11_PHW65_0206/PHT69,WIPV17/30849,1.0,70,47.0,36.0,51.0,18.0,0.020574417017746174,2.2360679774997894,-0.2534055254881766,1.733883976997965,29.97704786691613,44.1655531769377,41.25986671312232,16.07494673630643,83.72730793705165,0.0
223,MIH119_1224,3,9,1,PHN11_PHW65_0206/PHT69,PHN11_PHW65_0209/PHT69,WIPV17/30250,,78,58.0,42.0,52.0,19.0,0.0035981044347921575,2.6149632197530903,-0.016232038404315332,2.396567245369984,34.79479153066063,56.73256084256073,38.643530924824496,12.05887806743004,92.9168181992626,0.0
224,MIH119_1225,3,10,1,PHN11_PHW65_0211/PHT69,PHN11_PHW65_0211/PHT69,WIPV17/30851,1.0,50,43.0,20.0,55.0,9.0,0.06091465960195549,2.2980176178948657,-0.001299703945510271,3.7102237854628206,18.811107882911784,32.93991105411605,51.683094143224956,27.63986721652119,88.40261871717422,0.0
225,MIH119_1226,4,10,1,PHN11_PHW65_0212/PHT69,PHN11_PHW65_0212/PHT69,WIPV17/30852,1.0,72,67.0,47.0,58.0,25.0,0.007150206559274488,2.29970211998584,-0.01138206051072003,2.423267341440313,42.41851469391189,63.72078659177529,39.55590488362491,20.704138623121477,91.79581674709983,0.0
226,MIH119_1227,5,10,1,PHN11_PHW65_0212/PHT69,PHN11_PHW65_0237/PHT69,WIPV17/30860,,81,52.0,55.0,56.0,26.0,0.0004380515962122383,2.928137344567172,-2.6344099768781857,1.297436480104682,45.87251448018354,51.359793710947166,32.12028043565858,8.134592182092005,84.94417208843834,0.0
229,MIH119_1230,8,10,1,PHN11_PHW65_0224/PHT69,PHN11_PHW65_0216/PHT69,WIPV17/30253,,80,56.0,30.0,36.0,16.0,0.09255344129071782,2.0134596679273384,-5.477078338796583e-07,4.8364164273255605,18.000000000000004,55.14923416868365,31.17691453623979,9.724297949348099,85.4444514183742,0.0
230,MIH119_1231,9,10,1,PHN11_PHW65_0224/PHT69,PHN11_PHW65_0224/PHT69,WIPV17/30857,1.0,60,44.0,35.0,53.0,16.0,0.010389782555950062,2.441913882438827,-1.6516577242929815,1.254841521427262,30.399551126605445,38.105117766515306,43.41505834731657,21.999999999999996,79.49601061241019,0.0
231,MIH119_1232,10,10,1,PHN11_PHW65_0225/PHT69,PHN11_PHW65_0225/PHT69,WIPV17/30858,1.0,79,58.0,48.0,54.0,22.0,0.001413168194018536,2.7488624346933452,-0.23211945501812137,1.6593201309294776,40.12982057577929,56.93437663996451,36.13305274337834,11.0669217318396,89.31968488408938,0.0
232,MIH119_1233,11,10,1,PHN11_PHW65_0227/PHT69,PHN11_PHW65_0227/PHT69,WIPV17/30859,1.0,85,46.0,45.0,50.0,20.0,0.0019683840674280697,2.747477419454622,-1.048668503598037,1.4467122011694158,35.35533905932738,45.82495611222029,35.35533905932737,4.009164166392275,87.47356972906937,0.0
233,MIH119_1234,12,10,1,PHN11_PHW65_0241/PHT69,PHN11_PHW65_0241/PHT69,WIPV17/30861,1.0,79,57.0,53.0,50.0,24.0,0.0005076406683619695,2.980591469978601,-0.10655737030367311,1.872723070094273,39.931775502364644,55.95274945651685,30.090751157602412,10.876112736463053,80.13985504095685,0.0
234,MIH119_1235,13,10,1,PHN11_PHW65_0245/PHT69,PHN11_PHW65_0245/PHT69,WIPV17/30263,1.0,70,52.0,36.0,51.0,18.0,0.020574417017746174,2.2360679774997894,-0.016239853120880946,2.476189959568699,29.97704786691613,48.86401628086724,41.25986671312232,17.785047452934773,86.3204341142675,0.0
235,MIH119_1236,14,10,1,PHN11_PHW65_0250/PHT69,PHN11_PHW65_0250/PHT69,WIPV17/30865,1.0,55,46.0,40.0,51.0,25.0,0.07319853775563244,1.7994549660566952,-1.3354118543451168,1.4166697359071838,32.78216809401351,37.68099403729362,39.068266599067876,26.384516072148116,66.51516974755063,0.0
236,MIH119_1237,15,10,1,PHN11_PHW65_0251/PHT69,PHN11_PHW65_0251/PHT69,WIPV17/30266,1.0,88,47.0,52.0,49.0,25.0,0.0013311196909973906,2.7448436880863576,-1.527778084557915,1.3785211232113679,38.61252692672937,46.9713688698975,30.167412290957255,1.6402763450175455,82.53778880947125,0.0
237,MIH119_1238,16,10,1,PHN11_PHW65_0257/PHT69,PHN11_PHW65_0257/PHT69,WIPV17/30868,1.0,88,43.0,35.0,45.0,24.0,0.22194462749439156,1.572691880183949,-0.9177789892405996,1.2844658397206112,25.810939635797077,42.973805561821116,36.86184199300463,1.5006783582075416,85.49005498934542,0.0
238,MIH119_1239,17,10,1,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0260/PHT69,WIPV17/30870,1.0,66,54.0,40.0,66.0,15.0,0.00040441853115368584,3.1315624561659154,-0.8246661244066434,1.8348375215816335,42.4239822393116,49.33145471270045,50.55893324585255,21.96377872609321,102.58940368297166,0.0
239,MIH119_1240,18,10,1,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0261/PHT69,WIPV17/30871,,44,63.0,40.0,58.0,20.0,0.010586314735243445,2.305407289332278,0.0,0.0,37.28168136181928,43.763477338916836,44.43057770090073,45.31840742133502,107.94879313663958,1.0
240,MIH119_1241,19,10,1,PHN11_PHW65_0266/PHT69,PHN11_PHW65_0266/PHT69,WIPV17/30872,1.0,89,50.0,54.0,49.0,20.0,2.605381979116832e-05,3.7815782470401365,-1.5003510322940459,1.2511388492151487,39.64183272437243,49.992384757819565,28.801477362331184,0.8726203218641756,84.1800982615926,0.0
242,MIH119_1243,21,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0277/PHT69,WIPV17/30877,,80,38.0,30.0,41.0,19.0,0.22430307443981518,1.6767469320095756,-0.23578061518188495,1.7000960070907836,20.500000000000004,37.42269461446391,35.50704155516198,6.598630751343353,76.4274176192441,0.0
243,MIH119_1244,22,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0267/PHT69,WIPV17/30873,1.0,77,49.0,49.0,52.0,25.0,0.003991407834320724,2.4669730104210132,-1.2847171118289682,1.350000062448834,39.24489817158415,47.744133174476524,34.11506950750638,11.022601662849384,80.20911134842251,0.0
244,MIH119_1245,23,10,1,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0274/PHT69,WIPV17/30874,1.0,85,55.0,30.0,48.0,20.0,0.26878335044728796,1.5862568277145448,-0.01385728583952798,2.300347320114022,24.000000000000007,54.790708395046,41.569219381653056,4.793565851121199,99.98084148025546,0.0
245,MIH119_1246,24,10,1,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0275/PHT69,WIPV17/30875,,52,49.0,31.0,50.0,18.0,0.10545907599777352,1.8492588353180546,-0.004404475752189601,3.118830322721513,25.75190374550272,38.61252692672937,42.858365035105614,30.167412290957255,71.61994638601666,0.0
246,MIH119_1247,25,10,1,PHN11_PHW65_0276/PHT69,PHN11_PHW65_0276/PHT69,WIPV17/30876,1.0,70,41.0,33.0,49.0,13.0,0.003997091674186031,2.8128933225119552,-0.25070677062298397,1.894392023275374,26.687312715736333,38.527397452222246,41.094857829325775,14.022825876352417,83.61672667785349,0.0
247,MIH119_1248,26,10,1,PHN11_PHW65_0279/PHT69,PHN11_PHW65_0279/PHT69,WIPV17/30879,1.0,88,47.0,45.0,46.0,32.0,0.12363698633505527,1.6003345290410507,-1.0750909268709181,1.2575009703523186,32.526911934581186,46.9713688698975,32.526911934581186,1.6402763450175455,81.32387797861327,0.0
252,MIH119_2003,30,11,2,PHN11_PHW65_0294/PHT69,PHN11_PHW65_0294/PHT69,WIPV17/30886,1.0,61,58.0,44.0,57.0,17.0,0.000368504580956709,3.15862565771846,-0.014192090618572866,2.8263083971370992,39.59552711616285,50.72794301408495,41.00236861930311,28.11895797428755,81.34680550581281,0.0
255,MIH119_2006,27,11,2,PHN11_PHW65_0302/PHT69,PHN11_PHW65_0302/PHT69,WIPV17/30889,1.0,85,60.0,50.0,43.0,37.0,0.10996186733334828,1.5815104336996657,-0.12037665103573245,1.5888501616029789,32.93991105411605,59.771681885504734,27.63986721652119,5.22934456485949,79.60214109342945,0.0
256,MIH119_2007,26,11,2,PHN11_PHW65_0303/PHT69,PHN11_PHW65_0303/PHT69,WIPV17/30890,1.0,87,45.0,45.0,48.0,20.0,0.0021139293132418175,2.747477419454622,-0.849495752750123,1.508076700934757,33.941125496954285,44.93832906395582,33.94112549695428,2.355118030932472,85.78906664141043,0.0
259,MIH119_2010,23,11,2,PHN11_PHW65_0315/PHT69,PHN11_PHW65_0315/PHT69,WIPV17/30895,1.0,52,52.0,30.0,51.0,17.0,0.09748806596113525,1.8884276397614117,-0.0001346554300132628,4.165388411434083,25.500000000000007,40.97655918754954,44.167295593006365,32.01439671693423,75.00613966236412,0.0
261,MIH119_2012,21,11,2,PHN11_PHW65_0320/PHT69,PHN11_PHW65_0320/PHT69,WIPV17/30898,1.0,83,48.0,44.0,53.0,19.0,0.0015457197801187338,2.8045638442441425,-0.7285144291182101,1.5916153527846741,36.81689363432686,47.64221527878345,38.125009417948505,5.849728483447079,92.06294820815927,0.0
263,MIH119_2014,19,11,2,PHN11_PHW65_0323/PHT69,PHN11_PHW65_0323/PHT69,WIPV17/30901,1.0,75,61.0,60.0,53.0,26.0,3.324972569444895e-05,3.5512304245689923,-0.017847296147730403,2.4924594648115423,45.899346400575254,58.92147540363317,26.499999999999996,15.787961751253764,75.42663243929715,0.0
264,MIH119_2015,18,11,2,PHN11_PHW65_0328/PHT69,PHN11_PHW65_0328/PHT69,WIPV17/30902,1.0,82,54.0,27.0,59.0,21.0,0.6689572292173522,1.3273591766611308,-0.283543142022043,1.5431983528981075,26.78543948463326,53.4744757120448,52.5693849271137,7.5153474518435335,112.75934610685903,0.0
267,MIH119_2018,15,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0345/PHT69,WIPV17/30309,,86,29.0,35.0,44.0,17.0,0.02216919887911582,2.290275659835563,-1.1558620912893303,2.5893285132286903,25.23736319944603,28.929357457534902,36.04268994871564,2.0229377385796337,81.36675550305476,0.0
268,MIH119_2019,14,11,2,PHN11_PHW65_0336/PHT69,PHN11_PHW65_0336/PHT69,WIPV17/30905,1.0,75,50.0,45.0,50.0,26.0,0.023640233298577465,2.0503038415792965,-0.6657075388664954,1.3734620163243483,35.35533905932738,48.29629131445341,35.35533905932737,12.940952255126037,78.56544962970355,0.0
269,MIH119_2020,13,11,2,PHN11_PHW65_0343/PHT69,PHN11_PHW65_0343/PHT69,WIPV17/30907,1.0,62,50.0,53.0,45.0,18.0,1.20064726523994e-05,4.084224000594806,-0.0001370546883443353,4.834832516740616,35.93859795212818,44.14737964294635,27.081676041842172,23.473578139294542,60.15731878226086,0.0
270,MIH119_2021,12,11,2,PHN11_PHW65_0345/PHT69,PHN11_PHW65_0347/PHT69,WIPV17/30911,,73,40.0,45.0,47.0,25.0,0.018135848804021713,2.144506920509559,-1.874218710324146,1.513689403273602,33.23401871576774,38.25219023852142,33.23401871576773,11.694868188909469,71.76633523350822,0.0
273,MIH119_2024,9,11,2,PHN11_PHW65_0353/PHT69,PHN11_PHW65_0353/PHT69,WIPV17/30913,1.0,75,43.0,36.0,50.0,20.0,0.047444874644164296,1.9961591899682063,-0.8928214139882416,1.3983766083373812,29.389262614623657,41.53481053042994,40.45084971874737,11.129218939408393,84.2975020511908,0.0
274,MIH119_2025,8,11,2,PHN11_PHW65_0354/PHT69,PHN11_PHW65_0354/PHT69,WIPV17/30914,1.0,70,48.0,40.0,51.0,24.0,0.05437254746581148,1.8846486285936348,-0.6091670902851024,1.4397442646207863,32.78216809401351,45.105245797723605,39.068266599067876,16.4169668796321,79.16634341852742,0.0
275,MIH119_2026,7,11,2,PHN11_PHW65_0355/PHT69,PHN11_PHW65_0355/PHT69,WIPV17/30915,1.0,80,44.0,40.0,46.0,32.0,0.3731887540208665,1.3428401130786118,-0.820042925850948,1.3410053552088523,29.568230045580812,43.331541132537154,35.23804438347299,7.640519817344934,77.53726066067884,0.0
276,MIH119_2027,6,11,2,PHN11_PHW65_0358/PHT69,PHN11_PHW65_0358/PHT69,WIPV17/30916,1.0,58,52.0,40.0,56.0,30.0,0.23476724047760336,1.4533631938113545,-0.8627616627842394,1.3757342595239204,35.9961061424462,44.09850100013415,42.89848881466277,27.555801740126654,74.39778272880582,0.0
277,MIH119_2028,5,11,2,PHN11_PHW65_0365/PHT69,PHN11_PHW65_0365/PHT69,WIPV17/30919,1.0,87,47.0,47.0,51.0,26.0,0.012181217282054515,2.198681685753041,-1.8147103710109203,1.2711304102715624,37.299038782577696,46.93558813346497,34.78191636318742,2.45978994341836,87.62994361114605,0.0
278,MIH119_2029,4,11,2,PHN11_PHW65_0372/PHT69,PHN11_PHW65_0372/PHT69,WIPV17/30921,1.0,60,45.0,30.0,55.0,26.0,0.9420905267072106,1.1837434748563307,-1.1014339893496,1.2818512376228541,27.500000000000007,38.97114317029974,47.63139720814412,22.499999999999996,82.91559705655536,0.0
280,MIH119_2031,3,12,2,PHN11_PHW65_0382/PHT69,PHN11_PHW65_0382/PHT69,WIPV17/30924,1.0,86,36.0,45.0,47.0,33.0,0.15085187907090414,1.5398649638145832,-1.5582140554310322,3.0263220764668195,33.23401871576774,35.91230580935367,33.23401871576773,2.511233054788511,79.20330065274806,0.0
282,MIH119_2033,5,12,2,PHN11_PHW65_0393/PHT69,PHN11_PHW65_0393/PHT69,WIPV17/30929,1.0,45,68.0,32.0,59.0,28.0,0.8755148411193289,1.1752083275196823,-8.776207498000362e-07,5.178012933851146,31.265236589759088,48.083261120685236,50.034837673229134,48.08326112068523,76.289687320632,0.0
283,MIH119_2034,6,12,2,PHN11_PHW65_0395/PHT69,PHN11_PHW65_0395/PHT69,WIPV17/30930,1.0,73,48.0,44.0,54.0,19.0,0.001494450426485902,2.8045638442441425,-0.8165747192244998,1.6049051292193366,37.511552004785855,45.902628286225706,38.84434921828716,14.033841826691361,85.21538017418614,0.0
284,MIH119_2035,7,12,2,PHN11_PHW65_0398/PHT69,PHN11_PHW65_0398/PHT69,WIPV17/30331,1.0,89,51.0,47.0,48.0,18.0,0.0002598195919921475,3.3004115246248285,-0.4560043076039358,1.5353945550777166,35.104977677720186,50.992232452975955,32.735921282999925,0.8900727283014591,89.1805782328436,0.0
287,MIH119_2038,10,12,2,PHN11_PHW65_0407/PHT69,PHN11_PHW65_0407/PHT69,WIPV17/30933,1.0,89,39.0,35.0,46.0,21.0,0.09625762286727332,1.8241030008062828,-1.1880038505988035,1.35676280872237,26.384516072148124,38.99406011109926,37.68099403729362,0.680643851054057,86.94832685633259,0.0
289,MIH119_2040,12,12,2,PHN11_PHW65_0418/PHT69,PHN11_PHW65_0418/PHT69,WIPV17/30336,1.0,76,71.0,48.0,49.0,31.0,0.04264850286014538,1.8483696212719356,-9.116349812975956e-05,3.462355295342484,36.41409644839232,68.89099656559576,32.78739971158405,17.17645458757641,89.2220467548384,0.0
290,MIH119_2041,13,12,2,PHN11_PHW65_0423/PHT69,PHN11_PHW65_0423/PHT69,WIPV17/30939,1.0,42,96.0,28.0,67.0,20.0,0.3837986633926636,1.4608596572009638,0.0,0.0,31.45459470665469,64.23653821045039,59.1574887215481,71.34190324582984,118.80768293947199,1.0
291,MIH119_2042,14,12,2,PHN11_PHW65_0424/PHT69,PHN11_PHW65_0424/PHT69,WIPV17/30940,1.0,73,45.0,30.0,45.0,26.0,0.9774755721149185,1.1837434748563305,-0.1868006246754475,1.6308853156741971,22.500000000000004,43.033714018336596,38.97114317029974,13.156726712523152,78.95591841452102,0.0
292,MIH119_2043,15,12,2,PHN11_PHW65_0427/PHT69,PHN11_PHW65_0427/PHT69,WIPV17/30341,1.0,72,44.0,41.0,54.0,30.0,0.18941602591812629,1.5056487962435103,-1.693554866801356,1.4923964245857135,35.4271875654874,41.84648671698675,40.754317332029686,13.596747752497686,83.07089673693095,0.0
293,MIH119_2044,16,12,2,PHN11_PHW65_0431/PHT69,PHN11_PHW65_0431/PHT69,WIPV17/30342,1.0,79,49.0,44.0,52.0,31.0,0.11730578601035173,1.6071760142476228,-0.7388762575213754,1.4646737738763411,36.122235263867864,48.09973198893554,37.40566961760986,9.349640773450695,84.09352195850163,0.0
294,MIH119_2045,17,12,2,PHN11_PHW65_0443/PHT69,PHN11_PHW65_0432/PHT69,WIPV17/30943,,76,62.0,38.0,58.0,22.0,0.04542464489189599,1.9337497829298897,-0.05638070907441711,1.970847718732372,35.70836556888818,60.15833502911178,45.70462370918987,14.999157527179399,101.51582750255223,0.0
295,MIH119_2046,18,12,2,PHN11_PHW65_0448/PHT69,PHN11_PHW65_0448/PHT69,WIPV17/30345,1.0,77,58.0,38.0,59.0,21.0,0.03103789374733913,2.035318642015096,-0.29644272742304617,1.57256799194876,36.32402704421384,56.51346375754365,46.492634462796595,13.047161151944168,101.73252003057766,0.0
296,MIH119_2047,19,12,2,PHN11_PHW65_0451/PHT69,PHN11_PHW65_0451/PHT69,WIPV17/30946,1.0,73,45.0,36.0,52.0,23.0,0.1207299334725227,1.711626933473,-0.6997315563038203,1.474820688357572,30.564833119208604,43.033714018336596,42.068883707497264,13.156726712523152,85.39904458780774,0.0
298,MIH119_2049,21,12,2,PHN11_PHW65_0455/PHT69,PHN11_PHW65_0455/PHT69,WIPV17/30948,1.0,66,55.0,36.0,55.0,30.0,0.5605962539472712,1.2584085723648186,-0.3864418977659746,1.402587088651794,32.328188876086024,50.24500017034305,44.49593469062211,22.37051536916901,84.17280025753148,0.0
299,MIH119_2050,22,12,2,PHN11_PHW65_0470/PHT69,PHN11_PHW65_0464/PHT69,WIPV17/30949,,88,39.0,46.0,48.0,21.0,0.0023635012886912775,2.697648696614755,-1.3477646800174217,2.121856656614153,34.52831041625526,38.976242253744736,33.34360178203187,1.361080371397538,84.49347216935438,0.0
300,MIH119_2051,23,12,2,PHN11_PHW65_0478/PHT69,PHN11_PHW65_0478/PHT69,WIPV17/30951,1.0,86,36.0,40.0,39.0,27.0,0.1483172947763471,1.6468257513140268,-1.3808252465926627,1.2529777531704653,25.068716777775034,35.91230580935367,29.87573328164014,2.511233054788511,69.5729316327275,0.0
305,MIH119_2056,28,12,2,PHN11_PHW65_0512/PHT69,PHN11_PHW65_0512/PHT69,WIPV17/30359,1.0,74,34.0,30.0,49.0,16.0,0.06771686264098442,2.0134596679273384,-1.0602856402954173,1.6364500765970302,24.500000000000007,32.68289766190284,42.43524478543749,9.371670097777972,85.50495369587125,0.0
309,MIH119_2060,29,13,2,PHN11_PHW65_0548/PHT69,PHN11_PHW65_0548/PHT69,WIPV17/30962,1.0,75,28.0,28.0,36.0,24.0,1.0859688181033682,1.1942389365433919,-1.1545047414932137,1.319219498879835,16.900976260292072,27.04592313609391,31.786113342921368,7.246933262870581,62.80383157802491,0.0
310,MIH119_2061,28,13,2,PHN11_PHW65_0552/PHT69,PHN11_PHW65_0552/PHT69,WIPV17/30963,1.0,85,54.0,42.0,44.0,26.0,0.06348479719581918,1.8461018709973962,-0.09414175438799666,1.7837467551969617,29.441746679789762,53.79451369695426,32.698372321005344,4.706410108373541,84.05403964746947,0.0
311,MIH119_2062,27,13,2,PHN11_PHW65_0591/PHT69,PHN11_PHW65_0591/PHT69,WIPV17/30965,1.0,68,55.0,44.0,56.0,21.0,0.004029518285690004,2.5157052671474647,-0.3637812358213671,1.6009713051355385,38.90086874570385,50.99511200117331,40.28302881896446,20.60336263787516,83.700373609381,0.0
313,MIH119_2064,25,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0626/PHT69,WIPV17/30969,,88,51.0,40.0,44.0,34.0,0.5272199042805076,1.2440163618768718,-0.527710549280052,1.3142042713297573,28.282654826207732,50.96893217797388,33.70595549723503,1.7798743318275494,83.74273408066576,0.0
314,MIH119_2065,24,13,2,PHN11_PHW65_0604/PHT69,PHW65_MoG_0001/PHT69,WIPV17/30973,,45,50.0,24.0,52.0,13.0,0.13208817066597342,1.9284973089531763,-1.7700894935334467e-05,5.064502027300068,21.15030543994162,35.35533905932738,47.504363797415245,35.35533905932737,75.27143421799322,0.0
315,MIH119_2066,23,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0639/PHT69,WIPV17/30971,,82,32.0,40.0,43.0,30.0,0.2646349049699542,1.4533631938113547,-4.299207758531411,1.3522575673336665,27.639867216521193,31.68857819973025,32.93991105411605,4.453539230722094,72.48690336010155,0.0
316,MIH119_2067,22,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0663/PHT69,WIPV17/30972,,55,59.0,34.0,60.0,21.0,0.10370788427797463,1.7571547612690408,-0.023421086705574586,2.4211336795026788,33.55157420824481,48.32997061305051,49.742254353302506,33.84100974471172,85.10692514702231,0.0
318,MIH119_2069,20,13,2,PHN11_PHW65_0612/PHT69,PHN11_PHW65_0612/PHT69,WIPV17/30967,1.0,80,52.0,39.0,43.0,29.0,0.2700727858867549,1.460889067340093,-0.08255198478404784,1.7864164244638079,27.06077681514301,51.21000315663482,33.41727634264974,9.029705238680377,79.18136840260898,0.0
319,MIH119_2070,19,13,2,PHN11_PHW65_0614/PHT69,PHW65_MoG_0012/PHT69,WIPV17/30978,,73,57.0,43.0,49.0,26.0,0.043708658007156995,1.9119392634386958,-0.01976483829553744,2.2556756890410243,33.417919643062426,54.50937108989302,35.836331379339356,16.665187169195992,81.17699302415623,0.0
322,MIH119_2073,16,13,2,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614/PHT69,WIPV17/30368,1.0,72,55.0,40.0,43.0,21.0,0.023260914519013805,2.185929273368535,-3.904060805706476e-05,4.030548206885023,27.639867216521193,52.30810839623344,32.93991105411605,16.995934690622107,77.96419378393087,0.0
323,MIH119_2074,15,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,68,37.0,27.0,38.0,18.0,0.38915171278099,1.5681580876808245,-0.011691049523895112,2.6246541239517596,17.25163899010278,34.305802618971136,33.858247919157975,13.860443956388744,67.05334551429081,0.0
324,MIH119_2075,14,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,68,45.0,40.0,48.0,15.0,0.0007973185834365144,3.1315624561659154,-0.15424916751998677,2.0371486203861857,30.85380526495389,41.723273455505435,36.770133269710946,16.85729670371604,76.57268543533094,0.0
326,MIH119_2077,12,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,85,49.0,54.0,45.0,35.0,0.022577444088538873,1.96567709623679,-0.9370288933535219,1.2564783894452372,36.405764746872634,48.81354020649553,26.45033635316129,4.2706313946352505,72.21581988277889,0.0
328,MIH119_2079,10,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,70,58.0,40.0,41.0,25.0,0.08715248991107245,1.7994549660566952,-3.1746594996130666e-07,5.216932788092324,26.354291997148113,54.502172005582686,31.4078221678781,19.837168312888785,75.56878278033592,0.0
333,MIH119_2084,5,13,2,PHW65_MoG_0016/PHT69,PHW65_MoG_0016/PHT69,WIPV17/30981,1.0,62,51.0,34.0,54.0,29.0,0.7080937793059126,1.2168455757210368,-0.6508271902744949,1.2850472775446729,30.196416787420326,45.030327235805274,44.76802891797225,23.94304970208043,79.97853099455966,0.0
335,MIH119_2086,3,13,2,PHW65_MoG_0018/PHT69,PHW65_MoG_0018/PHT69,WIPV17/30983,1.0,66,51.0,40.0,53.0,15.0,0.000645506886931816,3.1315624561659154,-0.051788798896201665,2.3536916117791784,34.067743313386586,46.590818339772646,40.60035548530583,20.74356879686581,83.36754754436305,0.0
336,MIH119_2087,3,14,2,PHW65_MoG_0021/PHT69,PHW65_MoG_0021/PHT69,WIPV17/30984,1.0,80,60.0,54.0,50.0,34.0,0.015457532041017194,2.0405701130571687,-0.2677205389162905,1.4565555855312105,40.45084971874737,59.088465180732484,29.389262614623657,10.418890660015819,79.0480652832756,0.0
338,MIH119_2089,5,14,2,PHW65_MoG_0024/PHT69,PHW65_MoG_0024/PHT69,WIPV17/30386,1.0,79,39.0,34.0,45.0,23.0,0.2217670742346525,1.5890424851715013,-0.6247596653457186,1.5022915339023202,25.163680656183605,38.28346015445889,37.30669076497688,7.441550819685247,79.04295696107513,0.0
339,MIH119_2090,6,14,2,PHW65_MoG_0025/PHT69,PHW65_MoG_0025/PHT69,WIPV17/30387,1.0,87,28.0,38.0,43.0,14.0,0.0011790464573606513,3.1335654944387508,-0.1738826808717798,13.15064360636549,26.473443439003308,27.961626973128066,33.88446240508904,1.465406774802427,80.72681928389667,0.0
341,MIH119_2092,8,14,2,PHW65_MoG_0034/PHT69,PHW65_MoG_0050/PHT69,WIPV17/30397,,52,79.0,34.0,56.0,22.0,0.14779415854067682,1.6694671625540136,0.0,0.0,31.314802594361822,62.25284953493103,46.426104063082335,48.637256550727,100.62259970568245,1.0
342,MIH119_2093,9,14,2,PHW65_MoG_0036/PHT69,PHW65_MoG_0036/PHT69,WIPV17/30991,1.0,78,43.0,30.0,49.0,29.0,1.5164096018225488,1.041567457136897,-0.5219537917347438,1.4522301466789964,24.500000000000007,42.060346831553645,42.43524478543749,8.940202705163651,87.30862341521288,0.0
343,MIH119_2094,10,14,2,PHW65_MoG_0038/PHT69,PHW65_MoG_0038/PHT69,WIPV17/30993,1.0,70,51.0,43.0,54.0,18.0,0.0012636138762656065,2.869986328773444,-0.5304284895383142,1.5488042082641804,36.827911443374916,47.92432366008133,39.49309988743521,17.443027309609104,83.9680765974329,0.0
344,MIH119_2095,11,14,2,PHW65_MoG_0040/PHT69,PHW65_MoG_0040/PHT69,WIPV17/30394,1.0,60,36.0,48.0,53.0,34.0,0.08374581390619595,1.6465507656275384,0.0,0.0,39.3866757503019,31.176914536239792,35.46392213701949,17.999999999999996,95.08062520636403,1.0
345,MIH119_2096,12,14,2,PHW65_MoG_0041/PHT69,PHW65_MoG_0041/PHT69,WIPV17/30995,1.0,58,46.0,42.0,52.0,18.0,0.002066789286506965,2.7711587039414796,-1.536550992086466,1.5488631860191941,34.79479153066063,39.0102124231956,38.643530924824496,24.376286154727424,71.49483781912893,0.0
346,MIH119_2097,13,14,2,PHW65_MoG_0048/PHT69,PHW65_MoG_0048/PHT69,WIPV17/30396,1.0,88,53.0,42.0,44.0,25.0,0.04765089063663297,1.9309227042515131,-0.1762525100695679,1.6354530664821456,29.441746679789762,52.96771383201207,32.698372321005344,1.8496733252325515,85.67676755935761,0.0
347,MIH119_2098,14,14,2,PHW65_MoG_0051/PHT69,PHW65_MoG_0051/PHT69,WIPV17/30998,1.0,81,47.0,47.0,39.0,22.0,0.0036514793910300343,2.6542056961970824,-0.025148830162136405,2.3018600433843868,28.522794363147646,46.42135200797148,26.59793604243744,7.352419856890851,69.95076059158458,0.0
