plot,Pass,Range,Rep,New_Pedigree,Old_Pedigree,Old_Source,Shared,End.Angle,End.Length,Mid.Angle,Mid.Length,Stem.Angle,A1,N1,A2,N2,a,b,c,d,model_leaf_length
MIH119_1232,10,10,1,PHN11_PHW65_0225/PHT69,PHN11_PHW65_0225/PHT69,WIPV17/30858,1.0,79.0,58.0,48.0,54.0,22.0,0.0014131681940185358,2.748862434693345,-0.23211945501812134,1.6593201309294776,40.12982057577929,56.934376639964505,36.13305274337834,11.0669217318396,89.31968488408937
MIH119_1233,11,10,1,PHN11_PHW65_0227/PHT69,PHN11_PHW65_0227/PHT69,WIPV17/30859,1.0,82.5,43.5,40.0,49.5,20.0,0.03374443126908382,2.3356409098088546,-1.2346702386547603,1.3507116262730228,31.730292220264324,43.10103699286041,37.74689461474399,5.564369725368209,86.92334287876231
MIH119_1234,12,10,1,PHN11_PHW65_0241/PHT69,PHN11_PHW65_0241/PHT69,WIPV17/30861,1.0,74.5,47.5,44.0,53.0,27.0,0.3415316427168114,2.0966932510002723,-1.2023675130940263,1.9776133324118044,36.02602796901161,45.830534523190686,37.981632818892976,11.936439091419233,84.84086373784885
MIH119_1235,13,10,1,PHN11_PHW65_0245/PHT69,PHN11_PHW65_0245/PHT69,WIPV17/30263,1.0,70.0,55.0,35.5,54.5,21.5,0.1333986676828997,1.8688339444917368,-0.0987620910926704,2.0608639977916674,31.6222405876384,51.68309414322496,44.38534264094192,18.811107882911777,90.57467986385801
MIH119_1236,14,10,1,PHN11_PHW65_0250/PHT69,PHN11_PHW65_0250/PHT69,WIPV17/30865,1.0,65.0,49.0,37.5,53.5,25.0,0.1618968954930073,1.6505274387701898,-0.948487421212376,1.4084616980005293,32.45122426483604,43.95456850216258,42.47039053962571,19.921553208739603,80.5219303908122
MIH119_1237,15,10,1,PHN11_PHW65_0251/PHT69,PHN11_PHW65_0251/PHT69,WIPV17/30266,1.0,79.0,45.5,43.5,50.0,25.0,0.13198129068728823,2.1232217997850205,-1.2230013656102292,1.365434701530674,33.93246259031636,44.15892209223873,35.97208327484792,8.344581325673486,81.99646518535829
MIH119_1238,16,10,1,PHN11_PHW65_0257/PHT69,PHN11_PHW65_0257/PHT69,WIPV17/30868,1.0,88.0,43.0,35.0,45.0,24.0,0.2219446274943916,1.572691880183949,-0.9177789892405996,1.2844658397206112,25.810939635797077,42.973805561821116,36.86184199300463,1.5006783582075416,85.49005498934542
MIH119_1239,17,10,1,PHN11_PHW65_0260/PHT69,PHN11_PHW65_0260/PHT69,WIPV17/30870,1.0,63.0,54.5,40.0,63.5,17.5,0.005158125787450635,2.718484872749097,-0.8241703387780763,1.6566781756111588,40.817013215095244,48.48142596042229,48.6438221380551,24.731889363046605,94.35323744420405
MIH119_1241,19,10,1,PHN11_PHW65_0266/PHT69,PHN11_PHW65_0266/PHT69,WIPV17/30872,1.0,82.0,47.5,44.5,45.5,17.5,0.004225566655893847,3.19739417774075,-0.7510995252312056,2.214360179010505,31.866021525558185,46.729523470413824,31.60293161123442,6.259738675738803,81.21879356109505
MIH119_1243,21,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0277/PHT69,WIPV17/30877,,80.0,40.0,30.0,44.0,19.5,0.24821224824988036,1.6315018798620602,-0.35994510566910165,1.5844880010833835,22.000000000000004,39.39231012048832,38.1051177665153,6.945927106677214,81.39707392010189
MIH119_1244,22,10,1,PHN11_PHW65_0267/PHT69,PHN11_PHW65_0267/PHT69,WIPV17/30873,1.0,81.0,49.0,47.0,47.0,32.5,0.26295208008158477,1.8293633015076116,-0.915174130340667,1.3260232732555146,34.471691490709574,48.27883669048603,31.906777158670685,7.646616528742317,77.21505247462585
MIH119_1245,23,10,1,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0274/PHT69,WIPV17/30874,1.0,72.5,50.5,32.5,49.5,22.5,0.2657074060654335,1.5439283695991142,-0.3417008130645345,1.8566572190291057,26.626199126951683,47.313938484565085,41.67298682019582,13.8967829255606,86.84520305703563
MIH119_1246,24,10,1,PHN11_PHW65_0274/PHT69,PHN11_PHW65_0275/PHT69,WIPV17/30875,,52.0,49.0,31.0,50.0,18.0,0.10545907599777353,1.8492588353180544,-0.004404475752189601,3.118830322721513,25.75190374550272,38.612526926729366,42.85836503510562,30.16741229095725,71.61994638601665
MIH119_1247,25,10,1,PHN11_PHW65_0276/PHT69,PHN11_PHW65_0276/PHT69,WIPV17/30876,1.0,77.5,45.5,41.5,53.0,24.0,0.03160676263426157,2.257446920151565,-1.294100506632623,1.6701799111568072,35.17592298675904,44.16856617840477,38.86687579072925,9.190306506867662,87.56715512997886
MIH119_1248,26,10,1,PHN11_PHW65_0279/PHT69,PHN11_PHW65_0279/PHT69,WIPV17/30879,1.0,88.0,47.0,45.0,46.0,32.0,0.12363698633505528,1.600334529041051,-1.075090926870918,1.2575009703523186,32.526911934581186,46.971368869897496,32.526911934581186,1.6402763450175455,81.32387797861327
MIH119_2003,30,11,2,PHN11_PHW65_0294/PHT69,PHN11_PHW65_0294/PHT69,WIPV17/30886,1.0,60.5,48.5,39.5,54.0,18.5,0.031755867292267106,2.5412150289407736,-0.6108791493826198,2.3789500403486956,34.4239626850331,42.25146688083903,41.389561439020845,23.809478987143777,78.75303730383091
MIH119_2006,27,11,2,PHN11_PHW65_0302/PHT69,PHN11_PHW65_0302/PHT69,WIPV17/30889,1.0,80.0,58.5,45.0,47.5,31.0,0.09101642701246782,1.6904826998781806,-0.10273451170194765,1.7192400319240975,33.182433378908044,57.41472699199082,33.737089129354025,9.991015067851585,83.9176237406238
MIH119_2007,26,11,2,PHN11_PHW65_0303/PHT69,PHN11_PHW65_0303/PHT69,WIPV17/30890,1.0,86.0,49.5,45.0,50.0,25.0,0.036780381937132234,2.2397641135117494,-0.7424854682189526,1.445666438786337,35.35533905932738,49.36642138045504,35.35533905932738,3.5307640696530065,88.02545766492065
MIH119_2010,23,11,2,PHN11_PHW65_0315/PHT69,PHN11_PHW65_0315/PHT69,WIPV17/30895,1.0,63.5,52.0,35.0,48.5,21.0,0.08849043867652981,1.8439413029090537,-0.023065238043964726,3.099830038405615,27.53411502279041,45.60235107729054,39.70266998823968,22.73649353113266,77.0516118177821
MIH119_2012,21,11,2,PHN11_PHW65_0320/PHT69,PHN11_PHW65_0320/PHT69,WIPV17/30898,1.0,83.0,48.0,44.0,53.0,19.0,0.0015457197801187338,2.8045638442441425,-0.7285144291182101,1.591615352784674,36.81689363432686,47.64221527878345,38.12500941794851,5.8497284834470795,92.06294820815927
MIH119_2014,19,11,2,PHN11_PHW65_0323/PHT69,PHN11_PHW65_0323/PHT69,WIPV17/30901,1.0,70.0,61.5,50.0,54.5,28.0,0.11740024510164891,2.5022968091901734,-0.024308027564434884,2.2937380448839635,40.947726271510724,57.55627909995273,34.699244407331385,20.995146989588562,79.87308829680903
MIH119_2015,18,11,2,PHN11_PHW65_0328/PHT69,PHN11_PHW65_0328/PHT69,WIPV17/30902,1.0,82.0,54.0,27.0,59.0,21.0,0.6689572292173522,1.3273591766611308,-0.283543142022043,1.5431983528981077,26.785439484633258,53.47447571204479,52.5693849271137,7.515347451843533,112.75934610685906
MIH119_2018,15,11,2,PHN11_PHW65_0329/PHT69,PHN11_PHW65_0345/PHT69,WIPV17/30309,,80.5,43.0,40.0,46.0,21.0,0.019936636627835007,2.2173912901725608,-0.5851071624724213,2.474666251286637,29.589244348200157,41.993564778005904,34.99190772283496,8.387811654711657,81.13008436896902
MIH119_2019,14,11,2,PHN11_PHW65_0336/PHT69,PHN11_PHW65_0336/PHT69,WIPV17/30905,1.0,65.0,50.5,40.0,54.5,25.5,0.13388046132483244,1.7759518765314903,-0.7373643357013475,1.4496156483670992,34.59817440201955,45.036522786595995,41.84265483618894,21.096675254514693,79.7733170138331
MIH119_2020,13,11,2,PHN11_PHW65_0343/PHT69,PHN11_PHW65_0343/PHT69,WIPV17/30907,1.0,71.0,58.0,49.0,48.0,21.5,0.008264663048887153,3.1143654605521824,-0.002603047985998136,3.678530440400422,36.000521896321054,54.57234567087603,31.572060941178044,17.467178932655976,77.23462393544844
MIH119_2021,12,11,2,PHN11_PHW65_0345/PHT69,PHN11_PHW65_0347/PHT69,WIPV17/30911,,79.0,39.0,40.0,46.0,27.5,0.36660277783042616,1.678650976265751,-1.5349860468366219,1.426749838284796,29.522479175782408,38.053794383003876,35.04793035438618,7.503393206660237,76.3929242198183
MIH119_2024,9,11,2,PHN11_PHW65_0353/PHT69,PHN11_PHW65_0353/PHT69,WIPV17/30913,1.0,75.0,43.0,36.0,50.0,20.0,0.047444874644164296,1.9961591899682063,-0.8928214139882416,1.3983766083373812,29.389262614623657,41.53481053042994,40.45084971874737,11.129218939408393,84.29750205119079
MIH119_2025,8,11,2,PHN11_PHW65_0354/PHT69,PHN11_PHW65_0354/PHT69,WIPV17/30914,1.0,72.5,48.5,40.0,51.5,27.0,0.1485807289161056,1.6690059112024946,-0.7097247551821175,1.386942582303611,33.10356189885678,46.21780564294397,39.45128882062737,14.549550044827807,81.36050368189825
MIH119_2026,7,11,2,PHN11_PHW65_0355/PHT69,PHN11_PHW65_0355/PHT69,WIPV17/30915,1.0,70.0,50.5,40.0,50.5,31.0,0.3049408227692947,1.398101653444983,-0.47208467313266733,1.5605212033996594,32.46077428917024,46.34749457412508,38.68524437750839,18.070259908672465,76.80195123471385
MIH119_2027,6,11,2,PHN11_PHW65_0358/PHT69,PHN11_PHW65_0358/PHT69,WIPV17/30916,1.0,71.5,52.5,45.0,51.5,32.5,0.1512854975515384,1.5776818558012646,-0.7564498735823662,1.3388410724337558,36.00009748451909,48.448409999498324,36.554753234965055,16.087528052876266,76.75713326727663
MIH119_2028,5,11,2,PHN11_PHW65_0365/PHT69,PHN11_PHW65_0365/PHT69,WIPV17/30919,1.0,83.5,51.0,43.5,55.5,25.5,0.03823061952418802,1.9990683259048683,-1.4479422009291991,1.2756701900080532,37.93314768188503,50.5500072745682,40.37229147516305,6.005219857549764,94.77350937097509
MIH119_2029,4,11,2,PHN11_PHW65_0372/PHT69,PHN11_PHW65_0372/PHT69,WIPV17/30921,1.0,60.0,52.0,35.0,59.0,28.0,0.5823251894479824,1.3185533343338427,-1.0196384045277895,1.2754326512029994,33.997809705125995,45.03332099679081,47.946098562319875,26.0,84.28877189285737
MIH119_2031,3,12,2,PHN11_PHW65_0382/PHT69,PHN11_PHW65_0382/PHT69,WIPV17/30924,1.0,83.0,39.0,42.5,47.5,29.0,0.11384274165797433,1.6696599649356392,-1.4594516681368372,2.166949706432898,32.04391199036081,38.6371157179332,35.00207599273934,4.902228258399792,80.16572179318617
MIH119_2033,5,12,2,PHN11_PHW65_0393/PHT69,PHN11_PHW65_0393/PHT69,WIPV17/30929,1.0,52.5,62.0,33.5,61.0,29.0,0.7705878798680739,1.1940016797708126,-0.38208263584989255,3.2711127214110385,33.7002760399375,48.2903418663069,50.82070823171781,38.04163056034261,83.21851534790925
MIH119_2034,6,12,2,PHN11_PHW65_0395/PHT69,PHN11_PHW65_0395/PHT69,WIPV17/30930,1.0,66.5,54.0,42.0,53.0,22.0,0.03678271855903662,2.302009405150419,-0.4083241847264385,2.8235295526331727,35.46825385424295,48.932076256646006,39.339330130237,22.01692091334568,80.96391160990302
MIH119_2035,7,12,2,PHN11_PHW65_0398/PHT69,PHN11_PHW65_0398/PHT69,WIPV17/30331,1.0,89.0,51.0,47.0,48.0,18.0,0.0002598195919921475,3.3004115246248285,-0.4560043076039358,1.5353945550777166,35.104977677720186,50.99223245297596,32.735921282999925,0.8900727283014591,89.18057823284359
MIH119_2038,10,12,2,PHN11_PHW65_0407/PHT69,PHN11_PHW65_0407/PHT69,WIPV17/30933,1.0,82.0,35.0,35.0,45.0,20.5,0.08431383222121816,1.8739537004846847,-1.7727160165483378,1.4774343809530937,25.810939635797077,34.468880363030195,36.86184199300463,4.352017124616101,80.66196266601933
MIH119_2040,12,12,2,PHN11_PHW65_0418/PHT69,PHN11_PHW65_0418/PHT69,WIPV17/30336,1.0,80.5,67.0,49.0,51.0,33.0,0.0524840582600035,1.7751850695315556,-0.2045730561654772,2.4164770677937226,38.50722596684908,65.82563127268786,33.427571512485315,11.333633190339437,90.11640666297521
MIH119_2041,13,12,2,PHN11_PHW65_0423/PHT69,PHN11_PHW65_0423/PHT69,WIPV17/30939,1.0,46.0,79.0,29.0,66.5,20.0,0.30340359339595,1.5235582424577543,-0.036800014571522766,2.3013216073672194,32.22729735332735,55.86564684191352,58.15758268566053,55.59736752319763,91.35358819337523
MIH119_2042,14,12,2,PHN11_PHW65_0424/PHT69,PHN11_PHW65_0424/PHT69,WIPV17/30940,1.0,74.0,52.0,37.5,55.0,30.5,0.5858373904745415,1.3059457407992225,-0.8142780501625398,1.452444192194367,34.2309703885628,50.011668884695816,42.46654197371266,14.213525186785938,88.80370766891534
MIH119_2043,15,12,2,PHN11_PHW65_0427/PHT69,PHN11_PHW65_0427/PHT69,WIPV17/30341,1.0,78.5,53.5,45.5,49.5,30.0,0.10440520240720012,1.7849132843597113,-0.8575876677705248,1.7915894280784943,34.949593752920705,52.30337634838336,34.83987988396198,9.543779772800075,84.29581149257183
MIH119_2044,16,12,2,PHN11_PHW65_0431/PHT69,PHN11_PHW65_0431/PHT69,WIPV17/30342,1.0,74.5,47.5,44.5,52.5,33.0,0.16461910847412187,1.5176620104948686,-1.2120208631992169,1.463432581458239,36.79944733337744,45.662796272543666,37.44116451024844,12.541283683215728,80.23650891729599
MIH119_2045,17,12,2,PHN11_PHW65_0443/PHT69,PHN11_PHW65_0432/PHT69,WIPV17/30943,,80.5,61.0,46.5,56.5,31.0,0.04688247710251768,1.8178751503605324,-0.37684363967432444,1.660513746691234,40.38086400239136,59.96500845730826,38.6256638542487,10.114251046019445,94.12526400468272
MIH119_2046,18,12,2,PHN11_PHW65_0448/PHT69,PHN11_PHW65_0448/PHT69,WIPV17/30345,1.0,77.0,58.0,38.0,59.0,21.0,0.031037893747339132,2.035318642015096,-0.29644272742304617,1.57256799194876,36.32402704421384,56.51346375754365,46.4926344627966,13.047161151944168,101.73252003057766
MIH119_2047,19,12,2,PHN11_PHW65_0451/PHT69,PHN11_PHW65_0451/PHT69,WIPV17/30946,1.0,69.0,51.5,40.5,55.5,24.0,0.06735506174170722,1.9280669269912796,-0.6927992693857694,1.4132954163112437,36.142066604607464,47.799782833231156,41.89409189875178,18.83429294674186,84.04737762758745
MIH119_2049,21,12,2,PHN11_PHW65_0455/PHT69,PHN11_PHW65_0455/PHT69,WIPV17/30948,1.0,66.0,55.0,36.0,55.0,30.0,0.5605962539472712,1.2584085723648186,-0.3864418977659746,1.402587088651794,32.328188876086024,50.24500017034305,44.49593469062211,22.370515369169013,84.17280025753148
MIH119_2050,22,12,2,PHN11_PHW65_0470/PHT69,PHN11_PHW65_0464/PHT69,WIPV17/30949,,66.5,46.5,38.0,53.0,20.5,0.12146075393281537,2.1419527621646495,-0.7317663781498394,2.1082802904272633,31.764155208127633,38.58000421890915,41.78653760076466,19.77242327773555,79.80677001736822
MIH119_2051,23,12,2,PHN11_PHW65_0478/PHT69,PHN11_PHW65_0478/PHT69,WIPV17/30951,1.0,86.0,36.0,40.0,39.0,27.0,0.1483172947763471,1.6468257513140268,-1.3808252465926627,1.2529777531704651,25.068716777775034,35.91230580935367,29.875733281640137,2.511233054788511,69.5729316327275
MIH119_2056,28,12,2,PHN11_PHW65_0512/PHT69,PHN11_PHW65_0512/PHT69,WIPV17/30359,1.0,79.5,39.0,37.5,47.5,23.0,0.07293634926009598,1.8727552377481076,-0.935466007884338,1.5535030063971025,28.513455967290597,38.25773218896981,37.481078360009334,6.603261389337466,82.040830770009
MIH119_2060,29,13,2,PHN11_PHW65_0548/PHT69,PHN11_PHW65_0548/PHT69,WIPV17/30962,1.0,75.0,40.5,34.0,46.5,24.5,0.576469770707983,1.4968469513000437,-0.8834063836851829,1.3859037496313438,26.769935006212407,39.119995964707265,37.72532330035156,10.48217132665209,77.75935259704127
MIH119_2061,28,13,2,PHN11_PHW65_0552/PHT69,PHN11_PHW65_0552/PHT69,WIPV17/30963,1.0,82.5,56.0,48.5,50.0,30.5,0.038301367595826974,1.9428543000794352,-0.5081827690139802,1.5476925680020428,37.65713057998665,55.45668168583117,32.40932637833196,7.389002206527751,83.58999517974243
MIH119_2062,27,13,2,PHN11_PHW65_0591/PHT69,PHN11_PHW65_0591/PHT69,WIPV17/30965,1.0,68.0,55.0,44.0,56.0,21.0,0.004029518285690004,2.5157052671474647,-0.3637812358213671,1.6009713051355383,38.90086874570385,50.99511200117332,40.28302881896446,20.60336263787516,83.700373609381
MIH119_2064,25,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0626/PHT69,WIPV17/30969,,88.0,51.0,40.0,44.0,34.0,0.5272199042805076,1.2440163618768718,-0.527710549280052,1.3142042713297573,28.28265482620773,50.96893217797388,33.70595549723503,1.7798743318275494,83.74273408066577
MIH119_2065,24,13,2,PHN11_PHW65_0604/PHT69,PHW65_MoG_0001/PHT69,WIPV17/30973,,57.5,53.0,34.5,54.5,21.5,0.09944551252628578,1.8302740582610268,-0.3962382604541965,3.186233189792429,30.72769598378742,43.98906291166912,43.90472516252423,27.25423354278241,79.3417341752122
MIH119_2066,23,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0639/PHT69,WIPV17/30971,,82.0,32.0,40.0,43.0,30.0,0.2646349049699542,1.4533631938113547,-4.299207758531411,1.3522575673336663,27.639867216521196,31.688578199730248,32.939911054116045,4.453539230722094,72.48690336010155
MIH119_2067,22,13,2,PHN11_PHW65_0604/PHT69,PHN11_PHW65_0663/PHT69,WIPV17/30972,,70.0,57.5,42.0,53.0,28.0,0.0862715316953599,1.729577639530108,-0.24058989860496788,1.8701710684615551,34.3948092958589,52.05843685309413,39.65524219944165,19.360865669290288,82.38220416154249
MIH119_2069,20,13,2,PHN11_PHW65_0612/PHT69,PHN11_PHW65_0612/PHT69,WIPV17/30967,1.0,80.0,52.0,39.0,43.0,29.0,0.2700727858867549,1.460889067340093,-0.08255198478404784,1.786416424463808,27.06077681514301,51.21000315663482,33.417276342649735,9.029705238680377,79.18136840260898
MIH119_2070,19,13,2,PHN11_PHW65_0614/PHT69,PHW65_MoG_0012/PHT69,WIPV17/30978,,64.0,55.5,39.0,51.5,25.5,0.14945861085806605,1.7067695874611901,-0.035834404304329076,2.200091304775291,32.19552360300946,49.37179074074929,40.03527088547246,23.81915736607624,77.94695684328991
MIH119_2073,16,13,2,PHN11_PHW65_0614/PHT69,PHN11_PHW65_0614/PHT69,WIPV17/30368,1.0,72.0,55.0,40.0,43.0,21.0,0.023260914519013805,2.185929273368535,-3.904060805706476e-05,4.030548206885023,27.639867216521196,52.308108396233436,32.939911054116045,16.995934690622107,77.96419378393088
MIH119_2074,15,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,74.0,38.0,31.0,42.5,21.5,0.33138328079117885,1.5348789995822543,-0.6353141113294416,1.9741419408348198,22.104865749300977,36.35665249322362,36.17919700037029,10.316361442699515,74.38931690620885
MIH119_2075,14,13,2,PHW52/PHM49,PHW52/PHM49,,1.0,71.5,43.5,42.5,46.0,22.5,0.04076912608062417,2.4318066318673965,-0.4774420260643081,1.7374439837635627,30.98325181858099,41.14607907982315,33.94141582095952,13.863848299010956,72.25801578993787
MIH119_2077,12,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,75.0,50.5,47.0,49.0,30.0,0.046779617762837046,1.8825660311467427,-0.6638741373291096,1.3801590779114472,35.23675403012962,47.970772566200665,33.52534591923356,13.123390502575813,75.12368459264908
MIH119_2079,10,13,2,PHW65/PHT69,PHW65/PHT69,,1.0,65.0,60.0,40.0,47.0,25.0,0.07906714067410384,1.7994549660566954,-1.047516588962927e-05,4.800454597576362,30.211017655267348,54.09787352010895,36.00408882659197,25.418584156444393,77.13242259573427
MIH119_2084,5,13,2,PHW65_MoG_0016/PHT69,PHW65_MoG_0016/PHT69,WIPV17/30981,1.0,66.0,56.0,39.5,55.0,32.0,0.4575442995730603,1.322496791231576,-0.5180691692086737,1.318045103992917,34.89719826693349,51.175788551872856,42.18300433220945,22.403139222473115,81.41817653920205
MIH119_2086,3,13,2,PHW65_MoG_0018/PHT69,PHW65_MoG_0018/PHT69,WIPV17/30983,1.0,75.5,47.0,45.0,49.5,22.5,0.00979576277459152,2.597870114320914,-0.8050465784987869,1.8690724307637856,34.652893848429784,44.71359517885885,35.084292765443315,12.245632867507554,79.26303458300794
MIH119_2087,3,14,2,PHW65_MoG_0021/PHT69,PHW65_MoG_0021/PHT69,WIPV17/30984,1.0,82.5,64.0,49.5,51.5,37.0,0.25730067634176446,1.6161618528256896,-0.35599428351787377,1.3533409070826008,38.96375456081719,63.4148523254856,33.432961008755335,8.172740583428288,88.11158916777593
MIH119_2089,5,14,2,PHW65_MoG_0024/PHT69,PHW65_MoG_0024/PHT69,WIPV17/30386,1.0,79.0,39.0,34.0,45.0,23.0,0.2217670742346525,1.5890424851715013,-0.6247596653457186,1.5022915339023202,25.163680656183605,38.28346015445889,37.306690764976885,7.441550819685247,79.04295696107512
MIH119_2090,6,14,2,PHW65_MoG_0025/PHT69,PHW65_MoG_0025/PHT69,WIPV17/30387,1.0,73.5,42.0,36.5,47.5,17.0,0.0315998398798926,2.5286849473009188,-0.08718992022727853,8.332642674127287,28.149709064628855,38.229524792528316,38.24018435405831,14.732703387401214,80.52767652487279
MIH119_2092,8,14,2,PHW65_MoG_0034/PHT69,PHW65_MoG_0050/PHT69,WIPV17/30397,,63.5,64.5,39.5,54.5,26.0,0.10912581739363819,1.7007589850614453,-0.9686898053860938,1.3571813036398537,34.39573099862442,55.274570424692214,41.95138173298468,30.789104402926515,81.64489696267044
MIH119_2093,9,14,2,PHW65_MoG_0036/PHT69,PHW65_MoG_0036/PHT69,WIPV17/30991,1.0,78.0,43.0,30.0,49.0,29.0,1.5164096018225488,1.041567457136897,-0.5219537917347438,1.4522301466789964,24.50000000000001,42.06034683155365,42.43524478543749,8.940202705163651,87.30862341521288
MIH119_2094,10,14,2,PHW65_MoG_0038/PHT69,PHW65_MoG_0038/PHT69,WIPV17/30993,1.0,70.0,51.0,43.0,54.0,18.0,0.0012636138762656065,2.8699863287734435,-0.5304284895383142,1.5488042082641804,36.82791144337492,47.92432366008133,39.493099887435214,17.443027309609107,83.96807659743291
MIH119_2096,12,14,2,PHW65_MoG_0041/PHT69,PHW65_MoG_0041/PHT69,WIPV17/30995,1.0,64.0,45.0,41.0,50.0,21.5,0.03945019676577574,2.285306834999088,-1.1330181310441145,1.496288981059344,32.82429839780726,40.17834386888779,37.70683209726772,19.712586230528427,72.79804751327325
MIH119_2097,13,14,2,PHW65_MoG_0048/PHT69,PHW65_MoG_0048/PHT69,WIPV17/30396,1.0,76.5,54.0,41.0,50.5,27.5,0.14027090892954092,1.6921429490314335,-0.47380223347104056,1.4524365231331378,33.04032021596125,51.40732105951391,38.181452789393546,12.54683886048551,84.02239919928473
MIH119_2098,14,14,2,PHW65_MoG_0051/PHT69,PHW65_MoG_0051/PHT69,WIPV17/30998,1.0,81.0,47.0,47.0,39.0,22.0,0.0036514793910300334,2.6542056961970824,-0.025148830162136402,2.3018600433843868,28.52279436314765,46.42135200797148,26.597936042437443,7.352419856890851,69.95076059158458
MIH119_2099,15,14,2,PHW65_MoG_0052/PHT69,PHW65_MoG_0052/PHT69,WIPV17/30999,1.0,71.0,46.5,37.5,49.5,27.0,0.23622661995554894,1.5130275369976518,-0.7275984761989298,1.409231520707137,30.537579972777074,41.14168739735301,38.901690556034666,17.810216128485905,74.29232521067479
MIH119_2101,17,14,2,PHW65_MoG_0057/PHT69,PHW65_MoG_0057/PHT69,WIPV17/31003,1.0,64.0,62.5,43.5,61.5,28.5,0.2803985183055343,1.9262820809604793,-0.6079440842743657,1.7790661423500485,41.83415638597058,54.13482084457354,44.92653509234868,27.345385998779697,86.19565754274525
MIH119_2102,18,14,2,PHW65_MoG_0059/PHT69,PHW65_MoG_0059/PHT69,WIPV17/31004,1.0,62.0,50.5,39.0,53.0,26.5,0.15621020962467394,1.6469783927006492,-1.0051105367292732,2.1851743665044117,33.308211551281914,44.71734216655601,41.215412178962666,23.401134403672323,77.74999199255345
MIH119_2104,20,14,2,PHW65_MoG_0061/PHT69,PHW65_MoG_0061/PHT69,WIPV17/30406,1.0,73.0,65.0,48.0,58.0,28.0,0.014957545561639772,2.088758349384108,-0.09555596888461228,1.8096957378034704,43.10239987768887,62.159809137597314,38.80957516881378,19.004160806977886,89.28951408891442
MIH119_2106,22,14,2,PHW65_MoG_0063/PHT69,PHW65_MoG_0063/PHT69,WIPV17/31008,1.0,83.5,46.5,52.0,50.5,32.5,0.032794550042771306,2.042981967333237,-1.6957832928788417,1.579930630580798,39.673613056395695,46.111461495142095,31.195720069106713,5.284459168760571,79.52322462873678
MIH119_2107,23,14,2,PHW65_MoG_0067/PHT69,PHW65_MoG_0067/PHT69,WIPV17/30410,1.0,57.5,59.5,40.0,62.0,26.0,0.12006214088094276,1.7651038298223511,-0.6083646447187503,1.4220150041004525,39.85283180056544,49.2966229793975,47.49475547337664,32.41137505578433,82.01620076174245
MIH119_2108,24,14,2,PHW65_MoG_0071/PHT69,PHW65_MoG_0069/PHT69,WIPV17/30412,,45.5,58.0,30.5,60.5,18.0,0.4274063711197043,1.9074623337651033,-0.04695631776816938,3.055876625662352,30.275664066037866,40.03715341776656,52.058833524858805,40.62190133707803,79.23588792556185
MIH119_2110,26,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0072/PHT69,WIPV17/31014,1.0,84.0,46.0,44.0,50.0,18.0,0.0009477437098778276,2.972084444258672,-1.1452868224595187,1.37685347702739,34.73291852294986,45.748007186940576,35.96699001693256,4.808309310312058,87.95355324066139
MIH119_2111,27,14,2,PHW65_MoG_0072/PHT69,PHW65_MoG_0075/PHT69,WIPV17/31015,,65.0,63.5,45.5,62.0,27.5,0.03555957963812536,1.976376365945094,-0.31422459462002206,1.540204252152522,44.20761100812906,57.276296867357416,43.46716811173944,26.852624443095728,86.29121223122979
MIH119_2112,28,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0082/PHT69,WIPV17/31017,,63.5,69.0,39.0,60.5,21.0,0.03370354757074626,2.1774625516501076,-0.014174407252311826,3.4696826228230435,38.08842942238964,61.69427031513082,46.993694968086615,30.84737889773515,95.03086201363797
MIH119_2113,29,14,2,PHW65_MoG_0085/PHT69,PHW65_MoG_0085/PHT69,WIPV17/31018,1.0,67.5,64.5,40.0,61.5,29.5,0.34200882474898714,1.4993752269072864,-0.32135105499424116,1.9694526504713306,38.99737773668832,58.38477309886771,46.34019071570809,23.598083478724593,93.8419053320911
MIH119_2114,30,14,2,PHW65_MoG_0086/PHT69,PHW65_MoG_0086/PHT69,WIPV17/31019,1.0,80.5,44.0,36.5,50.5,20.5,0.3988380861219649,2.24509911416562,-1.1267699618550626,1.3037003524013602,29.708959821531217,43.228415508046396,40.43482618806509,7.039598843267818,89.43022884206496
MIH119_2117,28,15,2,PHW65_MoG_0096/PHT69,PHW65_MoG_0096/PHT69,WIPV17/30422,1.0,79.5,66.0,49.5,50.5,28.0,0.011710402767642628,2.205631056830256,-0.2730116310171875,3.3233421252927027,38.36184151810804,63.67397751705823,32.81574534605134,13.64771669506354,88.70205025486119
MIH119_2118,27,15,2,PHW65_MoG_0098/PHT69,PHW65_MoG_0098/PHT69,WIPV17/31023,1.0,86.0,46.0,45.0,48.0,23.0,0.008405454598533217,2.3558523658237536,-1.136364751025874,1.3293799746340675,33.941125496954285,45.88794631195192,33.94112549695428,3.2087977922297637,84.25025216350403
